Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive
202,Gallagher,Chelsea,Midfielder,5.4,31,77,2092,2,5,2.3,2.66,5,37,34.57,0,7,386,20,360,0,0.66,0.28,0,8,7.220000000000001,0,3,79,ManUtd,9,7,0,0
203,Gusto,Chelsea,Defender,4.3,31,52,1276,0,5,0.4800000000000001,2.2,3,20,19.549999999999997,0,7,294,13,343,2,0,0.75,0,7,6.140000000000001,0,2,78,ManUtd,9,7,0,0
206,James,Chelsea,Defender,5.3,31,9,386,0,1,0.30000000000000004,1.01,0,12,10.200000000000001,0,0,95,0,0,0,0,0,0,0,0,0,0,0,ManUtd,9,7,0,0
208,Madueke,Chelsea,Midfielder,5.3,31,24,342,2,0,1.17,0.6400000000000001,0,8,6.48,0,1,85,1,45,0,0,0.07,0,1,0.17,0,0,4,ManUtd,9,7,0,0
210,Mudryk,Chelsea,Midfielder,6.3,31,60,882,3,4,2.3499999999999996,1.73,4,14,12.780000000000001,0,4,168,5,37,1,0,0.04,0,1,1.08,0,0,17,ManUtd,9,7,0,0
211,N.Jackson,Chelsea,Forward,6.9,31,79,1725,8,3,11.9,2.2400000000000007,5,30,30.040000000000006,0,5,247,13,276,1,1.88,0.41,1,5,6.14,0,0,29,ManUtd,9,7,0,0
212,Nkunku,Chelsea,Forward,7.3,31,19,317,2,0,1.9299999999999997,0.25,0,10,6.49,0,2,59,4,142,0,0.8899999999999999,0.02,0,4,2.24,0,0,7,ManUtd,9,7,0,0
214,M.Sarr,Chelsea,Defender,4.4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManUtd,9,7,0,0
216,Sterling,Chelsea,Midfielder,7.1,31,101,1741,6,7,5.280000000000001,3.7299999999999995,5,32,28.959999999999997,0,6,261,12,156,0,0.78,0.23,1,3,2.9699999999999998,0,0,21,ManUtd,9,7,0,0
217,T.Silva,Chelsea,Defender,5,31,66,1982,2,0,0.35999999999999993,0.4500000000000002,5,37,33.33,0,7,443,10,150,0,0.13,0.03,0,5,2.29,0,2,44,ManUtd,9,7,0,0
362,Palmer,Chelsea,Midfielder,4.9,31,129,1664,10,8,8.3,5.11,4,33,31.92,0,17,439,25,340,3,0.9099999999999999,1.1199999999999999,1,7,6.4399999999999995,0,3,81,ManUtd,9,7,0,0
609,Maatsen,Chelsea,Midfielder,5.2,31,11,200,0,0,0.74,0.20000000000000004,0,5,5.07,0,0,24,0,0,0,0,0,0,0,0,0,0,0,ManUtd,9,7,0,0
611,Disasi,Chelsea,Defender,5.1,31,65,2136,2,0,1.26,1.3800000000000003,5,36,35.12,0,6,396,10,360,0,0.38,0.04,0,8,7.220000000000001,0,2,64,ManUtd,9,7,0,0
613,Ugochukwu,Chelsea,Midfielder,4.4,31,11,269,0,0,0,0.10999999999999999,1,6,6.7299999999999995,0,0,53,0,0,0,0,0,0,0,0,0,0,0,ManUtd,9,7,0,0
667,Lavia,Chelsea,Midfielder,4.9,31,1,32,0,0,0,0.01,0,0,0.33,0,0,2,0,0,0,0,0,0,0,0,0,0,0,ManUtd,9,7,0,0
219,Ahamada,CrystalPalace,Midfielder,4.4,31,14,200,0,0,0.15000000000000002,0.060000000000000005,0,11,6.989999999999998,0,0,45,4,63,0,0.05,0,0,4,2.2299999999999995,0,0,13,Bournemouth,6,7,0,0
220,Andersen,CrystalPalace,Defender,4.7,31,83,2430,2,2,1.2900000000000003,1.34,6,47,40.13,0,9,467,13,450,1,0,0.38,1,11,6.37,0,0,77,Bournemouth,6,7,0,0
221,J.Ayew,CrystalPalace,Midfielder,5.5,31,88,2066,4,6,3.5,2.3900000000000006,8,32,30.16,0,3,267,26,430,1,0.64,0.51,2,8,5.45,0,3,75,Bournemouth,6,7,0,0
223,C.Doucoure,CrystalPalace,Midfielder,5,31,21,920,0,0,0.27999999999999997,0.76,3,12,13.76,0,0,141,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,6,7,0,0
225,Edouard,CrystalPalace,Forward,5.6,31,67,1415,6,0,5.76,0.7000000000000002,6,22,19.3,0,9,210,7,171,0,0.65,0.08,2,6,2.96,0,0,12,Bournemouth,6,7,0,0
226,Eze,CrystalPalace,Midfielder,6.3,31,73,1225,6,2,5.05,2.6199999999999997,4,21,21.369999999999994,0,5,268,8,65,0,0.08,0.01,1,0,0.9,0,0,20,Bournemouth,6,7,0,0
228,Guehi,CrystalPalace,Defender,4.5,31,58,1913,0,1,0.5800000000000001,0.96,5,32,30.120000000000005,0,6,360,0,27,0,0,0,0,1,0.35,0,0,2,Bournemouth,6,7,0,0
229,Hughes,CrystalPalace,Midfielder,4.9,31,35,1300,0,0,0.17,1.2,4,31,22.57,0,0,158,5,176,0,0,0.15,0,7,2.34,0,0,25,Bournemouth,6,7,0,0
230,Johnstone,CrystalPalace,Goalkeeper,4.5,31,66,1706,0,0,0,0,6,26,26.340000000000003,40,7,300,10,270,0,0,0,1,4,3.63,6,0,46,Bournemouth,6,7,0,0
231,Lerma,CrystalPalace,Midfielder,4.8,31,52,1935,1,1,2.5199999999999996,1.4300000000000004,4,39,30.410000000000004,0,3,253,13,450,0,0.48,0.14,1,11,6.37,0,0,59,Bournemouth,6,7,0,0
232,Mateta,CrystalPalace,Forward,4.9,31,73,1417,4,5,3.88,0.9900000000000001,3,35,28.080000000000002,0,5,218,21,439,1,1.21,0.060000000000000005,1,10,5.77,0,0,71,Bournemouth,6,7,0,0
234,Mitchell,CrystalPalace,Defender,4.5,31,72,2257,1,2,0.49,1.2600000000000002,6,44,37.809999999999995,0,6,375,9,450,0,0.07,0.12,1,11,6.37,0,0,46,Bournemouth,6,7,0,0
236,Olise,CrystalPalace,Midfielder,5.8,31,72,754,6,3,3.12,2.86,0,16,11.83,0,14,269,1,10,0,0,0,0,0,0.02,0,0,1,Bournemouth,6,7,0,0
240,Schlupp,CrystalPalace,Midfielder,4.9,31,47,1220,1,1,1.5800000000000003,1.2200000000000002,4,21,20.22,0,1,140,1,45,0,0.08,0,0,3,0.88,0,0,1,Bournemouth,6,7,0,0
241,Tomkins,CrystalPalace,Defender,4,31,2,5,0,0,0,0,0,2,0.78,0,0,9,1,1,0,0,0,0,0,0,0,0,3,Bournemouth,6,7,0,0
242,Ward,CrystalPalace,Defender,4.5,31,45,1602,0,1,0.7000000000000002,0.22999999999999998,5,27,25.21,0,0,242,9,270,0,0,0.02,1,4,3.63,0,0,44,Bournemouth,6,7,0,0
657,Rak-Sakyi,CrystalPalace,Midfielder,4.5,31,8,132,0,0,0.41000000000000003,0.13999999999999999,1,3,3.21,0,0,21,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,6,7,0,0
658,Gordon,Newcastle,Midfielder,4.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton,5,9,0,0
245,Branthwaite,Everton,Defender,4,31,77,2160,2,0,1.34,1.0000000000000002,7,32,32.31,0,7,412,21,450,0,0.94,0.05,0,9,6.3500000000000005,0,2,89,Newcastle,13,12,0,0
246,Calvert-Lewin,Everton,Forward,5.8,31,61,1549,3,2,9.060000000000002,0.6500000000000001,9,23,22.830000000000005,0,3,131,12,334,1,1.3499999999999999,0.09,1,6,4.07,0,0,29,Newcastle,13,12,0,0
249,A.Doucoure,Everton,Midfielder,5.5,31,86,1781,6,2,6.360000000000001,1.01,7,23,26.23,0,7,259,7,249,0,0.7,0.04,1,3,2.8899999999999997,0,0,4,Newcastle,13,12,0,0
250,Garner,Everton,Midfielder,4.9,31,67,2236,1,2,2.16,3.0099999999999993,7,36,34.44,0,3,336,12,450,1,0.26,0.61,0,9,6.3500000000000005,0,1,74,Newcastle,13,12,0,0
252,Godfrey,Everton,Defender,4.4,31,18,580,0,0,1.06,0.2,2,7,8.26,0,0,79,6,399,0,0.42,0.18000000000000002,0,7,5.41,0,0,45,Newcastle,13,12,0,0
254,Gana,Everton,Midfielder,4.9,31,33,1304,1,0,1.03,0.5800000000000001,3,21,19.279999999999994,0,2,192,7,291,0,0.11,0.04,1,4,3.3800000000000003,0,0,47,Newcastle,13,12,0,0
257,Keane,Everton,Defender,4.4,31,18,403,1,0,0.56,0.060000000000000005,1,11,9.61,0,2,69,0,0,0,0,0,0,0,0,0,0,0,Newcastle,13,12,0,0
259,McNeil,Everton,Midfielder,5.4,31,82,1923,2,5,2.47,4.949999999999999,7,25,27.03,0,6,326,16,441,1,0.72,1.3599999999999999,0,8,5.44,0,3,85,Newcastle,13,12,0,0
260,Mykolenko,Everton,Defender,4.3,31,84,1977,2,1,1.4300000000000004,0.8400000000000001,7,28,29.31,0,7,371,7,450,0,0.08,0.22,0,9,6.3500000000000005,0,0,57,Newcastle,13,12,0,0
261,Onana,ManUtd,Goalkeeper,4.9,31,53,1570,2,0,1.9200000000000002,1.1400000000000003,4,28,25.770000000000003,0,5,240,11,167,0,0.37,0.13,0,6,3.44,0,2,49,Chelsea,9,12,0,0
262,Patterson,Everton,Defender,4.5,31,34,954,0,2,0.33999999999999997,1.02,2,19,19,0,3,181,0,0,0,0,0,0,0,0,0,0,0,Newcastle,13,12,0,0
263,Pickford,Everton,Goalkeeper,4.4,31,97,2430,0,0,0,0.31000000000000005,8,37,37.69,80,12,486,10,450,0,0,0.07,0,9,6.3500000000000005,15,1,79,Newcastle,13,12,0,0
265,Tarkowski,Everton,Defender,4.4,31,83,2430,1,1,1.7800000000000002,1.9100000000000006,8,37,37.32,0,6,464,6,450,0,0.38,0.52,0,9,6.3500000000000005,0,0,79,Newcastle,13,12,0,0
588,Young,Everton,Defender,4.4,31,42,1511,0,0,0.44,1.3400000000000003,5,23,25.120000000000005,0,2,229,10,222,0,0.07,0.14,1,4,2.55,0,0,29,Newcastle,13,12,0,0
601,Danjuma,Everton,Midfielder,5.5,31,26,587,1,0,2.6300000000000003,0.42000000000000004,2,10,9.740000000000002,0,0,53,0,0,0,0,0,0,0,0,0,0,0,Newcastle,13,12,0,0
624,Dobbin,Everton,Midfielder,4.5,31,16,176,1,0,0.29,0.09,1,3,3.0799999999999996,0,0,51,2,8,0,0,0.08,0,1,0.9199999999999999,0,0,12,Newcastle,13,12,0,0
645,Y. Chermiti,Everton,Forward,4.9,31,9,58,0,0,0.5800000000000001,0.03,0,3,2.39,0,0,16,3,12,0,0.29,0,0,1,0.9199999999999999,0,0,3,Newcastle,13,12,0,0
650,Onyango,Everton,Midfielder,4.5,31,1,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Newcastle,13,12,0,0
691,Beto,Everton,Forward,6,31,32,671,2,0,4.43,0.18,2,10,11.02,0,0,63,7,130,0,1.5,0.05,0,3,2.33,0,0,16,Newcastle,13,12,0,0
256,Iwobi,Fulham,Midfielder,5.4,31,67,1448,4,1,4.01,2.11,4,23,22.66,0,6,266,14,203,0,0.35,0.34,1,2,3.05,0,3,41,NottmForest,7,9,0,0
267,Andreas,Fulham,Midfielder,5.5,31,83,1867,1,7,1.8400000000000003,3.6900000000000004,9,27,31.25,0,3,299,13,377,1,0.32,1.13,2,4,5.96,0,0,48,NottmForest,7,9,0,0
268,Cairney,Fulham,Midfielder,4.9,31,59,1207,1,5,0.7400000000000001,2.23,3,20,25.439999999999998,0,2,296,6,211,0,0,0.08,0,5,4.75,0,0,48,NottmForest,7,9,0,0
270,De Cordova-Reid,Fulham,Midfielder,5.5,31,76,1154,5,3,3.6599999999999997,0.97,2,26,24.969999999999995,0,7,245,19,201,2,0.2,0.27999999999999997,0,4,4.390000000000001,0,2,65,NottmForest,7,9,0,0
271,Diop,Fulham,Defender,4.5,31,38,1153,0,0,0.18,0.4,4,21,27.52,0,3,219,4,189,0,0.03,0.01,0,4,4.44,0,0,28,NottmForest,7,9,0,0
275,Leno,Fulham,Goalkeeper,4.6,31,97,2430,0,0,0,0,7,42,48.02,99,13,556,16,450,0,0,0,1,6,8.01,19,1,96,NottmForest,7,9,0,0
276,Lukic,Fulham,Midfielder,4.5,31,21,570,0,0,0.73,0.33,2,10,15.56,0,0,67,5,178,0,0.07,0.02,1,1,2.84,0,0,16,NottmForest,7,9,0,0
280,J.Palhinha,Fulham,Midfielder,5,31,63,1846,3,1,1.6500000000000001,0.52,5,31,34.66,0,7,268,11,268,0,0.28,0.03,0,5,5.17,0,1,49,NottmForest,7,9,0,0
281,Ream,Fulham,Defender,4.5,31,39,1413,1,0,0.96,0.16,3,29,31.919999999999998,0,4,252,4,255,0,0,0.02,0,5,5.17,0,0,50,NottmForest,7,9,0,0
282,Reed,Fulham,Midfielder,4.8,31,37,1070,0,1,0.19000000000000003,0.8900000000000001,5,20,22.059999999999995,0,0,147,8,283,0,0.12,0.06,2,2,3.88,0,0,15,NottmForest,7,9,0,0
283,Robinson,Fulham,Defender,4.5,31,73,2288,0,5,0.5499999999999999,2.52,6,41,46.190000000000005,0,5,468,20,450,2,0.16,0.32000000000000006,1,6,8.01,0,2,104,NottmForest,7,9,0,0
285,Tete,Fulham,Defender,4.5,31,23,670,1,0,0.78,0.29000000000000004,2,16,19.06,0,0,130,1,5,0,0,0,0,1,0.16,0,0,3,NottmForest,7,9,0,0
286,Tosin,Fulham,Defender,4.4,31,43,992,1,0,0.38,0.13999999999999999,4,13,19.07,0,2,207,8,270,0,0.26,0.02,1,3,4.52,0,0,43,NottmForest,7,9,0,0
288,H.Wilson,Fulham,Midfielder,5.4,31,69,1312,3,5,2.37,2.2099999999999995,5,20,27.770000000000003,0,3,234,16,215,1,0.52,0.54,2,0,2.47,0,3,49,NottmForest,7,9,0,0
558,Raul,Fulham,Forward,5.4,31,55,1239,5,0,4.64,0.7000000000000001,4,27,32.9,0,10,176,0,0,0,0,0,0,0,0,0,0,0,NottmForest,7,9,0,0
591,Willian,Fulham,Midfielder,5.3,31,76,1499,4,3,4.460000000000001,2.86,5,21,26.51,0,6,297,9,240,1,0.59,0.84,0,4,4.72,0,0,48,NottmForest,7,9,0,0
610,Bassey,Fulham,Defender,4.5,31,39,1309,1,0,0.22999999999999998,0.09999999999999999,3,23,24.71,0,2,246,17,194,0,0.18,0,1,1,2.84,0,2,56,NottmForest,7,9,0,0
662,Adama,Fulham,Midfielder,5,31,15,79,1,1,1.0699999999999998,0.08,0,4,4.85,0,0,40,11,39,1,0.95,0.05,0,1,1.49,0,0,31,NottmForest,7,9,0,0
683,Harris,Fulham,Midfielder,4.5,31,2,74,0,0,0.28,0.01,0,5,2.26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,NottmForest,7,9,0,0
688,Castagne,Fulham,Defender,4.5,31,66,1845,0,1,1.02,1.11,6,26,29.15,0,5,343,16,450,1,0.43,0.21000000000000002,1,6,8.01,0,2,81,NottmForest,7,9,0,0
290,Alexander-Arnold,Liverpool,Defender,7.9,31,103,1622,2,5,1.98,4.509999999999999,7,18,20.080000000000005,0,18,473,5,102,1,0.03,0.35,0,2,2.5100000000000002,0,0,28,SheffieldUtd,3,18,0,0
291,A.Becker,Liverpool,Goalkeeper,5.5,31,87,1890,0,0,0,0,7,19,25.67,58,9,443,2,90,0,0,0,0,3,3.52,4,0,16,SheffieldUtd,3,18,0,0
292,Bajcetic,Liverpool,Midfielder,4.8,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,3,18,0,0
293,Darwin,Liverpool,Forward,7.4,31,106,1488,10,9,13.289999999999996,3.36,6,14,18.900000000000006,0,9,344,16,197,0,2.24,0.46,0,3,3.56,0,1,78,SheffieldUtd,3,18,0,0
294,Diogo J.,Liverpool,Midfielder,7.8,31,97,1044,9,6,4.41,1.7100000000000004,5,10,14.15,0,5,295,13,223,1,0.79,0.06999999999999999,0,4,5.239999999999999,0,0,38,SheffieldUtd,3,18,0,0
295,Elliott,Liverpool,Midfielder,4.8,31,57,731,2,4,1.2500000000000002,2.6,3,6,10.86,0,6,231,25,249,2,0.48,0.9800000000000001,1,3,5.19,0,6,86,SheffieldUtd,3,18,0,0
297,Gakpo,Liverpool,Forward,7.3,31,68,1136,5,3,6.119999999999999,0.7400000000000001,4,14,16.97,0,6,237,21,283,1,1.6099999999999999,0.1,1,3,5.35,0,3,74,SheffieldUtd,3,18,0,0
298,Gomez,Liverpool,Defender,4.5,31,63,1352,0,1,0.7500000000000002,0.6000000000000001,7,10,19.37,0,2,297,8,271,0,0.04,0.08,1,3,6.51,0,0,41,SheffieldUtd,3,18,0,0
300,Jones,Liverpool,Midfielder,4.9,31,34,949,1,1,1.9000000000000001,0.77,2,13,15.780000000000001,0,2,152,5,213,0,0.09,0.22,0,4,5.159999999999999,0,0,31,SheffieldUtd,3,18,0,0
302,Konate,Liverpool,Defender,4.9,31,51,1328,0,0,0.45,0.41000000000000003,6,15,18.200000000000003,0,2,281,8,267,0,0,0.07,1,4,6.29,0,2,42,SheffieldUtd,3,18,0,0
303,Luis Diaz,Liverpool,Midfielder,7.6,31,100,1742,6,5,8.069999999999999,2.4100000000000006,6,20,24.290000000000003,0,5,276,29,439,2,3.67,0.49,1,6,8.620000000000001,0,2,87,SheffieldUtd,3,18,0,0
304,Mac Allister,Liverpool,Midfielder,5.9,31,64,1721,2,4,1.04,3.1000000000000005,5,20,25.229999999999997,0,5,329,27,440,3,0.69,1.73,1,6,7.669999999999999,0,2,120,SheffieldUtd,3,18,0,0
305,Matip,Liverpool,Defender,4.9,31,21,779,0,0,0.4800000000000001,0.10999999999999999,2,9,11.209999999999999,0,0,145,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,3,18,0,0
306,Phillips,ManCity,Midfielder,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,15,7,0,0
307,Robertson,Liverpool,Defender,6.6,31,35,1034,1,1,0.6799999999999999,1.88,1,14,16.790000000000003,0,3,251,8,293,1,0.21000000000000002,0.72,0,4,5.239999999999999,0,0,75,SheffieldUtd,3,18,0,0
308,Salah,Liverpool,Midfielder,12.5,31,167,1786,15,9,14.3,6,7,18,22.020000000000003,0,23,501,11,46,1,0.48,0.2,0,1,1.3,0,2,32,SheffieldUtd,3,18,0,0
309,Szoboszlai,Liverpool,Midfielder,7,31,83,1673,3,4,2.1,3.9099999999999993,8,15,19.93,0,7,364,1,14,0,0.06,0.04,0,0,0.19,0,0,1,SheffieldUtd,3,18,0,0
310,Thiago,Liverpool,Midfielder,4.8,31,1,5,0,0,0,0,0,1,0.03,0,0,3,1,5,0,0,0,0,1,0.03,0,0,3,SheffieldUtd,3,18,0,0
311,Tsimikas,Liverpool,Defender,4.4,31,47,669,0,3,0.09,1.2600000000000002,4,7,8.42,0,4,199,2,7,0,0.05,0.08,0,0,0.13,0,0,8,SheffieldUtd,3,18,0,0
313,Virgil,Liverpool,Defender,6,31,98,2187,2,2,2.13,0.8500000000000002,8,24,32.83,0,8,499,19,450,0,0.44,0.12000000000000001,1,6,8.620000000000001,0,0,95,SheffieldUtd,3,18,0,0
628,Doak,Liverpool,Midfielder,4.4,31,1,13,0,0,0,0,0,0,0.14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,3,18,0,0
668,Endo,Liverpool,Midfielder,5.5,31,30,997,1,0,0.32000000000000006,1.23,4,7,13.360000000000001,0,0,145,5,300,0,0.03,0.65,0,3,4.470000000000001,0,0,38,SheffieldUtd,3,18,0,0
708,Gravenberch,Liverpool,Midfielder,5,31,28,837,0,0,1.5300000000000002,0.91,3,10,12.27,0,0,107,4,190,0,0.07,0.22999999999999998,0,3,4.35,0,0,21,SheffieldUtd,3,18,0,0
52,Nakamba,Luton,Midfielder,4.4,31,21,1131,0,0,0.18,0.49,0,24,26.259999999999994,0,0,131,0,0,0,0,0,0,0,0,0,0,0,Arsenal,24,2,0,0
314,Adebayo,Luton,Forward,4.8,31,80,1149,9,1,4.93,0.44000000000000006,2,28,23.989999999999995,0,6,264,11,177,1,0.48,0.01,0,7,4.0600000000000005,0,0,30,Arsenal,24,2,0,0
315,M.Andersen,Luton,Defender,4,31,15,397,1,0,0.26,0,0,6,7.640000000000001,0,1,75,0,0,0,0,0,0,0,0,0,0,0,Arsenal,24,2,0,0
316,Bell,Luton,Defender,4,31,35,1720,0,0,0.38,0.43000000000000005,2,41,38.67999999999999,0,3,263,5,365,0,0,0.1,0,13,10.540000000000001,0,2,61,Arsenal,24,2,0,0
318,Burke,Luton,Defender,4,31,24,853,0,2,1.79,0.21000000000000002,1,17,16.93,0,0,134,5,168,1,1.4000000000000001,0.02,0,5,3.7199999999999998,0,0,30,Arsenal,24,2,0,0
321,Doughty,Luton,Defender,4.4,31,79,1903,1,8,1,3.8100000000000005,2,44,43.56999999999999,0,11,396,10,408,2,0.44,1.02,0,15,11.16,0,1,77,Arsenal,24,2,0,0
324,McAtee,SheffieldUtd,Midfielder,4.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Liverpool,13,6,0,0
326,Morris,Luton,Forward,5.5,31,109,1779,8,6,7.85,1.2200000000000002,3,41,41.74999999999999,0,15,340,34,434,1,2.7299999999999995,0.5700000000000001,0,16,11.84,0,6,140,Arsenal,24,2,0,0
328,Ogbene,Luton,Forward,4.9,31,66,1632,3,2,3.4500000000000006,3.1999999999999997,2,36,38.10999999999999,0,7,323,20,444,1,1.01,0.52,0,16,11.72,0,3,108,Arsenal,24,2,0,0
340,Woodrow,Luton,Forward,4.4,31,12,211,0,0,0.9299999999999999,0.51,0,5,5.5,0,0,44,3,129,0,0.29,0.07,0,3,3.9,0,0,11,Arsenal,24,2,0,0
553,Giles,Luton,Defender,4.5,31,11,498,0,0,0.12,0.56,0,14,14.04,0,0,81,0,0,0,0,0,0,0,0,0,0,0,Arsenal,24,2,0,0
575,Lockyer,Luton,Defender,4.3,31,23,1169,1,1,0.9900000000000001,0.29,0,23,27.64,0,1,162,0,0,0,0,0,0,0,0,0,0,0,Arsenal,24,2,0,0
582,Mpanzu,Luton,Midfielder,4.9,31,28,819,0,0,0.53,1.37,1,20,21.48,0,0,80,3,73,0,0.07,0.01,0,6,3.09,0,0,8,Arsenal,24,2,0,0
586,Chong,Luton,Midfielder,4.9,31,43,1018,2,2,1.5900000000000003,0.99,0,25,25.789999999999996,0,0,118,18,249,2,0.59,0.5,0,7,5.95,0,0,54,Arsenal,24,2,0,0
602,Kabore,Luton,Defender,4,31,26,1153,0,2,0.22,1.44,0,27,26.25,0,3,146,1,106,0,0,0.24000000000000002,0,4,2.4,0,0,9,Arsenal,24,2,0,0
614,Kaminski,Luton,Goalkeeper,4.5,31,64,2340,0,0,0,0.02,2,54,54.14000000000001,102,3,453,10,450,0,0,0,0,16,12.040000000000001,22,1,96,Arsenal,24,2,0,0
630,Barkley,Luton,Midfielder,4.9,31,69,1694,3,4,2.79,2.16,2,42,39.4,0,4,357,20,450,1,0.95,0.8,0,16,12.040000000000001,0,3,119,Arsenal,24,2,0,0
631,Brown,Luton,Forward,4.9,31,39,1013,2,1,2.8099999999999996,0.44000000000000006,1,26,27.75,0,3,115,1,11,0,0.05,0,0,0,0.19,0,0,1,Arsenal,24,2,0,0
682,Johnson,Spurs,Midfielder,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WestHam,7,14,0,0
341,Akanji,ManCity,Defender,5,31,69,1587,2,0,0.88,1.0900000000000003,6,17,16.580000000000002,0,6,348,20,326,0,0.26,0.32,2,1,3.14,0,5,89,AstonVilla,15,7,0,0
342,Ake,ManCity,Defender,5.1,31,80,1635,2,3,1.7000000000000002,1.0900000000000003,4,18,15.740000000000002,0,6,387,23,450,1,0.12,0.4,2,3,4.11,0,2,104,AstonVilla,15,7,0,0
343,J.Alvarez,ManCity,Forward,7,31,128,2128,8,10,9.070000000000002,5.509999999999998,10,20,19.77,0,17,543,16,363,2,0.83,0.68,2,2,3.16,0,0,69,AstonVilla,15,7,0,0
344,Bernardo,ManCity,Midfielder,6.3,31,100,1805,6,4,2.83,5.869999999999999,5,22,18.51,0,16,444,11,379,0,0.72,1.4,2,2,2.87,0,1,65,AstonVilla,15,7,0,0
349,De Bruyne,ManCity,Midfielder,10.2,31,33,422,1,4,0.9000000000000001,2.03,1,3,3.8,0,4,138,13,309,2,0.6299999999999999,1.37,0,3,3.0999999999999996,0,0,74,AstonVilla,15,7,0,0
350,Ruben,ManCity,Defender,5.5,31,61,1927,0,0,1.04,1.1300000000000003,6,23,20.330000000000002,0,1,368,24,540,0,0.31,0.16,3,3,4.449999999999999,0,0,117,AstonVilla,15,7,0,0
352,Ederson M.,ManCity,Goalkeeper,5.6,31,87,2257,0,0,0,0.03,8,24,22.900000000000002,47,5,448,31,540,0,0,0.01,3,3,4.449999999999999,13,5,127,AstonVilla,15,7,0,0
353,Foden,ManCity,Midfielder,7.6,31,158,2220,11,7,8.07,5.6,10,23,22.5,0,21,615,54,540,0,3.39,1.71,3,3,4.409999999999999,0,9,207,AstonVilla,15,7,0,0
354,Grealish,ManCity,Midfielder,7.3,31,41,700,3,1,1.93,2.06,2,10,8.770000000000001,0,6,166,1,3,0,0,0.05,0,0,0,0,0,1,AstonVilla,15,7,0,0
355,Haaland,ManCity,Forward,14.1,31,152,1832,18,7,21.15,1.6600000000000004,7,20,18.830000000000002,0,20,541,39,519,2,5.97,0.48000000000000004,3,3,4.239999999999999,0,5,122,AstonVilla,15,7,0,0
356,Kovačic,ManCity,Midfielder,4.9,31,32,940,0,0,0.7200000000000002,1.17,5,11,8.71,0,0,183,5,88,0,0.04,0.18000000000000002,1,0,0.72,0,0,24,AstonVilla,15,7,0,0
358,R.Lewis,ManCity,Defender,4.4,31,32,452,1,0,0.31,0.43000000000000005,3,5,5.93,0,1,121,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,15,7,0,0
365,Rodrigo,ManCity,Midfielder,5.7,31,108,2076,6,6,3.2800000000000002,4.69,9,21,21.459999999999997,0,14,501,31,540,2,0.7599999999999999,1.17,3,3,4.449999999999999,0,5,143,AstonVilla,15,7,0,0
366,Sergio Gomez,ManCity,Defender,3.9,31,6,18,0,1,0,0.08,0,1,0.98,0,0,19,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,15,7,0,0
368,Stones,ManCity,Defender,5.3,31,41,860,0,0,0.23,0.34,5,6,8.299999999999999,0,1,195,20,360,0,0.23,0.25,3,1,1.85,0,1,86,AstonVilla,15,7,0,0
369,Walker,ManCity,Defender,5.3,31,82,2170,0,3,0.4,2.94,6,26,22.09,0,8,462,17,393,1,0.12,0.53,1,3,3.2299999999999995,0,2,90,AstonVilla,15,7,0,0
566,Matheus N.,ManCity,Midfielder,5,31,25,680,0,2,0.41000000000000003,1.51,2,11,9.01,0,1,101,4,118,0,0,0.2,1,0,0.78,0,0,14,AstonVilla,15,7,0,0
616,Gvardiol,ManCity,Defender,5.1,31,44,1472,0,0,1.03,1.1200000000000003,4,18,17.150000000000002,0,1,280,2,90,0,0.17,0.05,0,1,1.02,0,0,19,AstonVilla,15,7,0,0
678,Doku,ManCity,Midfielder,6.5,31,61,1173,2,5,1.3699999999999999,4.109999999999999,1,16,11.59,0,9,270,9,309,0,0.33999999999999997,1.1099999999999999,1,2,2.6100000000000003,0,0,46,AstonVilla,15,7,0,0
