Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive,ActualPoints
276,Lukic,Fulham,Midfielder,4.5,18,14,377,0,0,0.66,0.31,1,8,12.53,0,0,47,3,26,0,0.020000000000000018,0.24,0,1,1.6599999999999997,0,0,8,Burnley,8,4,0,0,1
280,J.Palhinha,Fulham,Midfielder,5,18,43,1146,2,1,0.92,0.27,4,19,21.47,0,6,159,11,322,1,0.13999999999999999,0.16,2,6,5.869999999999999,0,0,46,Burnley,8,4,0,0,2
281,Ream,Fulham,Defender,4.5,18,34,1143,1,0,0.96,0.13999999999999999,3,24,25.56,0,4,198,0,180,0,0,0.009999999999999997,0,6,3.629999999999999,0,0,20,Burnley,8,4,0,0,0
282,Reed,Fulham,Midfielder,4.8,18,27,778,0,1,0.07,0.8200000000000001,3,18,18.08,0,0,122,6,203,0,0.05,0.34999999999999987,0,7,5.56,0,0,37,Burnley,8,4,0,0,0
283,Robinson,Fulham,Defender,4.5,18,41,1405,0,3,0.15,1.6400000000000001,4,29,30.09,0,3,294,21,415,2,0.09,0.5000000000000001,2,9,8.85,0,1,126,Burnley,8,4,0,0,1
285,Tete,Fulham,Defender,4.5,18,19,530,1,0,0.74,0.27,2,12,15.479999999999999,0,0,99,7,103,0,0.55,0.05000000000000003,0,4,3.6099999999999985,0,0,28,Burnley,8,4,0,0,1
286,Tosin,Fulham,Defender,4.4,18,23,272,1,0,0.03,0.03,2,3,6.34,0,2,76,22,271,0,0.03,0.03,2,3,5.67,0,2,71,Burnley,8,4,0,0,1
288,H.Wilson,Fulham,Midfielder,5.4,18,48,917,2,4,1.5299999999999998,1.6199999999999999,3,16,22.720000000000002,0,0,167,26,237,3,0.6799999999999999,0.41000000000000025,0,5,6.190000000000001,0,0,91,Burnley,8,4,0,0,1
558,Raul,Fulham,Forward,5.4,18,45,1014,4,0,3.48,0.67,4,25,28.34,0,8,154,24,335,0,1.71,0.27,2,9,12.55,0,6,91,Burnley,8,4,0,0,0
591,Willian,Fulham,Midfielder,5.3,18,60,1000,4,2,3.5200000000000005,1.46,4,15,15.870000000000003,0,6,214,28,225,1,2.0700000000000007,0.59,1,4,3.219999999999999,0,3,104,Burnley,8,4,0,0,0
610,Bassey,Fulham,Defender,4.5,18,20,845,0,0,0.05,0.05,2,16,18,0,0,148,13,360,0,0,0.03,2,6,5.3100000000000005,0,0,79,Burnley,8,4,0,0,1
662,Adama,Fulham,Midfielder,5,18,4,40,0,0,0.12,0.03,0,3,3.36,0,0,9,0,0,0,0,0,0,0,0,0,0,0,Burnley,8,4,0,0,0
683,Harris,Fulham,Midfielder,4.5,18,2,74,0,0,0.28,0.01,0,5,2.26,0,0,2,0,0,0,0,0,0,0,0,0,0,0,Burnley,8,4,0,0,0
688,Castagne,Fulham,Defender,4.5,18,39,1082,0,0,0.16,0.81,4,16,16.34,0,3,209,15,345,0,0,0.07000000000000005,2,5,5.67,0,0,82,Burnley,8,4,0,0,1
290,Alexander-Arnold,Liverpool,Defender,7.9,18,84,1228,2,3,1,3.36,6,12,15.240000000000002,0,15,373,46,450,2,0.51,1.5500000000000003,2,5,5.6,0,11,180,Arsenal,9,6,0,0,8
291,A.Becker,Liverpool,Goalkeeper,5.5,18,68,1350,0,0,0,0,5,12,18.05,49,9,330,12,270,0,0,0,1,2,3.7199999999999998,9,0,59,Arsenal,9,6,0,0,6
292,Bajcetic,Liverpool,Midfielder,4.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,9,6,0,0,0
293,Darwin,Liverpool,Forward,7.4,18,63,943,4,7,6.9399999999999995,1.4700000000000002,4,9,12.380000000000003,0,4,171,9,347,1,1.79,0.5099999999999999,1,5,4.7299999999999995,0,0,1,Arsenal,9,6,0,0,8
294,Diogo J.,Liverpool,Midfielder,7.8,18,44,632,4,2,2.8,0.6000000000000001,3,5,7.15,0,2,131,1,53,0,-1.3877787807814457E-16,6.938893903907228E-18,0,1,0.56,0,0,0,Arsenal,9,6,0,0,6
295,Elliott,Liverpool,Midfielder,4.8,18,24,310,1,2,0.4400000000000001,1.3,0,2,4.6,0,0,96,9,56,0,0.11999999999999998,0.25,0,0,1.0499999999999998,0,0,34,Arsenal,9,6,0,0,3
297,Gakpo,Liverpool,Forward,7.3,18,30,646,2,0,3.01,0.41,2,8,9,0,3,95,6,190,0,0.33999999999999997,0.15999999999999998,1,2,2.6799999999999997,0,0,13,Arsenal,9,6,0,0,5
298,Gomez,Liverpool,Defender,4.5,18,31,688,0,0,0.6200000000000001,0.26999999999999996,3,5,9.44,0,1,142,8,189,0,0.14,0.13999999999999999,1,2,2.4799999999999995,0,0,38,Arsenal,9,6,0,0,6
300,Jones,Liverpool,Midfielder,4.9,18,12,391,0,1,0.27,0.24,1,5,8,0,0,44,7,113,1,0.16,0.16,0,1,1.319999999999999,0,0,15,Arsenal,9,6,0,0,1
302,Konate,Liverpool,Defender,4.9,18,33,701,0,0,0.37,0.15,4,7,8.57,0,0,169,13,234,0,0.3,0.07,2,2,2.72,0,0,62,Arsenal,9,6,0,0,0
303,Luis Diaz,Liverpool,Midfielder,7.6,18,49,997,3,1,3.5599999999999996,1.4400000000000002,4,11,13.4,0,1,126,10,359,0,0.7500000000000002,0.35,2,4,4.629999999999999,0,0,18,Arsenal,9,6,0,0,4
304,Mac Allister,Liverpool,Midfielder,5.9,18,31,1086,1,1,0.19999999999999998,1.1,3,12,15.36,0,3,164,12,206,0,0.07,0.039999999999999966,0,3,2.3200000000000007,0,2,46,Arsenal,9,6,0,0,0
305,Matip,Liverpool,Defender,4.9,18,21,779,0,0,0.4800000000000001,0.10999999999999999,2,9,11.209999999999999,0,0,145,2,158,0,0.03000000000000007,-3.469446951953614E-18,0,3,2.3500000000000005,0,0,27,Arsenal,9,6,0,0,0
306,Phillips,ManCity,Midfielder,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CrystalPalace,5,9,0,0,0
307,Robertson,Liverpool,Defender,6.6,18,26,720,1,0,0.47,0.99,1,9,11.370000000000001,0,3,167,0,0,0,-1.3877787807814457E-17,-1.3877787807814457E-17,0,0,4.440892098500626E-16,0,0,0,Arsenal,9,6,0,0,0
308,Salah,Liverpool,Midfielder,12.5,18,130,1470,11,7,10.62,4.35,6,14,18.57,0,17,387,29,426,3,1.88,1.0599999999999996,2,5,5.189999999999999,0,3,85,Arsenal,9,6,0,0,3
309,Szoboszlai,Liverpool,Midfielder,7,18,68,1415,2,4,1.5500000000000003,3.249999999999999,7,13,17.919999999999998,0,6,300,18,360,0,0.74,0.6499999999999999,2,4,4.040000000000001,0,1,64,Arsenal,9,6,0,0,1
310,Thiago,Liverpool,Midfielder,4.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Arsenal,9,6,0,0,0
311,Tsimikas,Liverpool,Defender,4.4,18,44,628,0,3,0.04,1.1800000000000002,4,6,7.79,0,4,187,15,360,1,0.02,0.39000000000000007,1,5,4.94,0,1,89,Arsenal,9,6,0,0,0
313,Virgil,Liverpool,Defender,6,18,61,1287,1,2,1.5,0.54,5,14,20.11,0,7,305,25,450,0,0.79,0.18999999999999995,2,5,5.599999999999999,0,2,113,Arsenal,9,6,0,0,7
628,Doak,Liverpool,Midfielder,4.4,18,1,13,0,0,0,0,0,0,0.14,0,0,3,0,0,0,0,0,0,0,0,0,0,0,Arsenal,9,6,0,0,0
668,Endo,Liverpool,Midfielder,5.5,18,20,443,1,0,0.19,0.2,3,2,6.99,0,0,71,11,237,0,0.19,0.16,2,0,2.08,0,0,41,Arsenal,9,6,0,0,3
708,Gravenberch,Liverpool,Midfielder,5,18,18,508,0,0,1.36,0.5,2,6,6.1,0,0,69,8,238,0,0.4900000000000001,0.33999999999999997,1,3,3.22,0,0,22,Arsenal,9,6,0,0,3
52,Nakamba,Luton,Midfielder,4.4,18,21,1131,0,0,0.18,0.49,0,24,26.259999999999994,0,0,131,1,71,0,-1.734723475976807E-17,0.009999999999999943,0,2,1.5200000000000005,0,0,8,Newcastle,5,8,0,0,0
314,Adebayo,Luton,Forward,4.8,18,40,573,4,0,1.73,0.23,0,15,13.34,0,3,124,14,195,0,0.47999999999999987,0.020000000000000004,0,7,6.26,0,1,54,Newcastle,5,8,0,0,2
315,M.Andersen,Luton,Defender,4,18,13,371,1,0,0.26,0,0,6,7.07,0,1,68,0,0,0,1.3877787807814457E-17,0,0,0,4.440892098500626E-16,0,0,0,Newcastle,5,8,0,0,1
316,Bell,Luton,Defender,4,18,13,920,0,0,0.38,0.28,0,22,20.94,0,0,114,4,360,0,0.01,0.21000000000000002,0,10,9.19,0,0,46,Newcastle,5,8,0,0,1
318,Burke,Luton,Defender,4,18,13,595,0,1,0.37,0.19,0,12,12.33,0,0,79,0,0,0,-1.3877787807814457E-17,-1.734723475976807E-17,0,0,4.440892098500626E-16,0,0,0,Newcastle,5,8,0,0,0
321,Doughty,Luton,Defender,4.4,18,33,1057,0,3,0.32000000000000006,1.9500000000000002,0,23,24.900000000000002,0,5,177,10,255,2,2.7755575615628914E-17,0.3999999999999997,0,6,4.5299999999999985,0,1,43,Newcastle,5,8,0,0,7
324,McAtee,SheffieldUtd,Midfielder,4.5,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,7,4,0,0,0
326,Morris,Luton,Forward,5.5,18,54,1190,3,2,3.9700000000000006,0.6300000000000001,2,24,27.37,0,7,146,9,180,1,0.07000000000000056,0.009999999999999969,1,3,2.990000000000002,0,0,27,Newcastle,5,8,0,0,7
328,Ogbene,Luton,Forward,4.9,18,33,936,1,1,0.9000000000000001,1.7800000000000002,1,18,22.840000000000003,0,2,149,7,177,1,0.030000000000000072,0.34000000000000025,0,4,4.070000000000001,0,0,31,Newcastle,5,8,0,0,1
340,Woodrow,Luton,Forward,4.4,18,7,74,0,0,0.6099999999999999,0.44,0,2,1.6,0,0,29,0,0,0,-8.326672684688674E-17,-1.214306433183765E-17,0,0,0,0,0,0,Newcastle,5,8,0,0,0
553,Giles,Luton,Defender,4.5,18,9,382,0,0,0.06,0.53,0,12,10.84,0,0,63,3,99,0,0,0.18,0,4,3.400000000000001,0,0,15,Newcastle,5,8,0,0,1
575,Lockyer,Luton,Defender,4.3,18,23,1169,1,1,0.9900000000000001,0.29,0,23,27.64,0,1,162,3,224,0,0.16,0.07999999999999997,0,3,4.029999999999999,0,0,27,Newcastle,5,8,0,0,0
582,Mpanzu,Luton,Midfielder,4.9,18,22,708,0,0,0.46,1.34,1,14,17.34,0,0,66,6,206,0,0.01999999999999995,0.030000000000000006,1,5,4.3500000000000005,0,0,18,Newcastle,5,8,0,0,1
586,Chong,Luton,Midfielder,4.9,18,22,679,1,0,0.9000000000000001,0.25,0,17,18.09,0,0,60,4,154,0,0.06000000000000005,0.009999999999999983,0,5,5.540000000000001,0,0,16,Newcastle,5,8,0,0,0
602,Kabore,Luton,Defender,4,18,24,957,0,2,0.22,1.19,0,21,22.56,0,3,128,1,180,0,1.3877787807814457E-17,2.7755575615628914E-17,0,7,5.909999999999999,0,0,20,Newcastle,5,8,0,0,0
614,Kaminski,Luton,Goalkeeper,4.5,18,34,1440,0,0,0,0.02,0,32,34.46,62,1,253,7,360,0,0,0,0,10,9.190000000000001,19,0,68,Newcastle,5,8,0,0,1
630,Barkley,Luton,Midfielder,4.9,18,26,803,1,1,0.81,0.55,0,20,19.720000000000002,0,0,122,14,360,1,0.17000000000000007,0.13999999999999996,0,10,9.189999999999998,0,0,55,Newcastle,5,8,0,0,2
631,Brown,Luton,Forward,4.9,18,34,777,2,1,2.44,0.39,0,22,22.939999999999998,0,3,100,16,206,0,0.5899999999999995,0.07,0,8,7.140000000000004,0,3,67,Newcastle,5,8,0,0,2
682,Johnson,Spurs,Midfielder,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton,9,2,0,0,0
341,Akanji,ManCity,Defender,5,18,42,1081,2,0,0.62,0.7000000000000002,3,15,12.100000000000001,0,1,222,6,271,0,0.21000000000000002,0.059999999999999956,0,5,3.089999999999999,0,0,41,CrystalPalace,5,9,0,0,1
342,Ake,ManCity,Defender,5.1,18,43,825,2,1,1.21,0.6300000000000001,1,11,7.620000000000002,0,4,205,11,273,1,0.06999999999999995,0.33999999999999997,0,5,2.820000000000001,0,2,64,CrystalPalace,5,9,0,0,5
343,J.Alvarez,ManCity,Forward,7,18,82,1409,4,8,4.29,4.1,6,15,13.56,0,11,333,16,423,2,0.8499999999999996,1.7100000000000002,1,6,4.489999999999998,0,0,59,CrystalPalace,5,9,0,0,8
344,Bernardo,ManCity,Midfielder,6.3,18,65,1178,4,3,1.1200000000000003,4.120000000000001,2,17,13.209999999999999,0,10,302,16,450,0,0.28,1.3499999999999999,0,8,5.240000000000001,0,2,84,CrystalPalace,5,9,0,0,13
349,De Bruyne,ManCity,Midfielder,10.2,18,1,22,0,0,0.02,0.16,0,0,0.1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,CrystalPalace,5,9,0,0,0
350,Ruben,ManCity,Defender,5.5,18,35,1275,0,0,0.73,0.9500000000000002,3,18,14.520000000000001,0,1,225,8,450,0,0.36,0.39,0,8,5.239999999999999,0,0,73,CrystalPalace,5,9,0,0,0
352,Ederson M.,ManCity,Goalkeeper,5.6,18,46,1440,0,0,0,0.02,4,19,15.590000000000002,29,0,261,9,450,0,0,0,0,8,5.239999999999999,10,0,69,CrystalPalace,5,9,0,0,2
353,Foden,ManCity,Midfielder,7.6,18,76,1334,4,4,3.68,2.5,5,17,15.060000000000002,0,8,304,21,414,1,0.9099999999999998,0.6000000000000002,1,6,4.49,0,2,77,CrystalPalace,5,9,0,0,8
354,Grealish,ManCity,Midfielder,7.3,18,37,543,3,1,1.88,1.83,2,8,6.580000000000001,0,6,144,23,218,0,1.33,0.7800000000000001,0,5,2.43,0,4,83,CrystalPalace,5,9,0,0,1
355,Haaland,ManCity,Forward,14.1,18,112,1294,14,5,14.949999999999998,1.1700000000000002,4,16,13.61,0,15,417,16,270,2,2.3299999999999996,0.2299999999999999,0,5,3.089999999999999,0,1,42,CrystalPalace,5,9,0,0,0
356,Kovačic,ManCity,Midfielder,4.9,18,21,667,0,0,0.6100000000000001,0.8,3,8,5.330000000000001,0,0,122,4,107,0,0.05000000000000002,0.07000000000000009,0,3,1.0599999999999998,0,0,23,CrystalPalace,5,9,0,0,1
358,R.Lewis,ManCity,Defender,4.4,18,29,340,1,0,0.31,0.4,3,4,4.36,0,1,104,14,174,0,0.31,0.29000000000000004,1,3,3.33,0,1,48,CrystalPalace,5,9,0,0,0
365,Rodrigo,ManCity,Midfielder,5.7,18,51,1180,3,3,1.84,2.8000000000000007,4,15,13.959999999999999,0,5,257,6,360,0,0.71,0.7300000000000001,0,7,3.2,0,0,46,CrystalPalace,5,9,0,0,2
366,Sergio Gomez,ManCity,Defender,3.9,18,5,15,0,1,0,0.08,0,0,0.02,0,0,17,0,0,0,0,0,0,0,0,0,0,0,CrystalPalace,5,9,0,0,0
368,Stones,ManCity,Defender,5.3,18,18,368,0,0,0,0.07,2,3,4.3,0,0,86,3,112,0,0,0.010000000000000004,0,1,2.0699999999999994,0,0,16,CrystalPalace,5,9,0,0,1
369,Walker,ManCity,Defender,5.3,18,51,1530,0,1,0.21,1.5300000000000002,4,20,16.419999999999998,0,4,307,8,450,0,0.04999999999999999,0.4700000000000001,0,8,5.239999999999999,0,0,76,CrystalPalace,5,9,0,0,2
566,Matheus N.,ManCity,Midfielder,5,18,13,408,0,1,0.05,0.45,1,9,6.050000000000001,0,0,58,2,29,0,0,0.009999999999999969,0,1,0.6800000000000004,0,0,5,CrystalPalace,5,9,0,0,2
616,Gvardiol,ManCity,Defender,5.1,18,32,1065,0,0,0.53,0.6700000000000002,3,14,12.830000000000002,0,1,195,5,334,0,0.31,0.13999999999999999,0,6,4.54,0,0,40,CrystalPalace,5,9,0,0,1
678,Doku,ManCity,Midfielder,6.5,18,49,693,2,5,0.8799999999999999,2.55,0,11,6.430000000000001,0,9,211,6,141,0,0.27,0.77,0,2,0.77,0,3,33,CrystalPalace,5,9,0,0,0
209,Mount,ManUtd,Midfielder,6.8,18,12,397,0,0,0.2,0.32,1,6,6.92,0,0,51,0,0,0,1.3877787807814457E-17,2.7755575615628914E-17,0,0,8.326672684688674E-17,0,0,0,WestHam,8,7,0,0,0
372,Antony,ManUtd,Midfielder,6.8,18,22,764,0,0,1.4000000000000001,1.2000000000000002,3,9,12.840000000000002,0,0,86,7,278,0,0.56,0.4099999999999999,1,4,4.83,0,0,30,WestHam,8,7,0,0,1
373,B.Fernandes,ManUtd,Midfielder,8.4,18,64,1440,3,3,4.389999999999999,5.2299999999999995,5,21,27.360000000000003,0,10,279,9,360,1,0.9799999999999996,1.6200000000000003,1,5,8.260000000000002,0,0,61,WestHam,8,7,0,0,1
376,Casemiro,ManUtd,Midfielder,5.4,18,21,648,1,0,1.9100000000000004,0.41000000000000003,2,11,10.940000000000001,0,0,94,0,0,0,1.249000902703301E-16,5.551115123125783E-17,0,0,2.4424906541753444E-15,0,0,0,WestHam,8,7,0,0,0
377,Dalot,ManUtd,Defender,4.9,18,57,1374,1,1,0.56,1.2600000000000002,5,20,26.189999999999998,0,8,304,19,450,1,0.16,0.22999999999999995,2,5,10.610000000000001,0,3,98,WestHam,8,7,0,0,1
379,Eriksen,ManUtd,Midfielder,5.9,18,29,603,1,1,0.43000000000000005,0.88,1,12,12.700000000000001,0,4,135,0,0,0,1.734723475976807E-17,-1.43982048506075E-16,0,0,2.275957200481571E-15,0,0,0,WestHam,8,7,0,0,2
382,Garnacho,ManUtd,Midfielder,4.8,18,35,798,1,1,2.32,0.71,5,9,15.56,0,0,95,19,399,1,1.4699999999999998,0.39000000000000007,2,5,8.34,0,0,55,WestHam,8,7,0,0,14
386,Lindelof,ManUtd,Defender,4.5,18,42,898,1,1,0.25,0.30000000000000004,3,10,16.08,0,3,201,7,135,0,0.03,1.3877787807814457E-17,1,1,3.1600000000000015,0,0,38,WestHam,8,7,0,0,0
387,Maguire,ManUtd,Defender,4.3,18,36,836,0,2,0.42,0.27999999999999997,3,12,17.16,0,2,173,13,360,1,0.38999999999999996,0.02999999999999998,1,5,8.260000000000002,0,0,60,WestHam,8,7,0,0,0
389,Malacia,ManUtd,Defender,4.4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WestHam,8,7,0,0,0
390,Martial,ManUtd,Forward,6.5,18,25,439,1,1,1.2400000000000002,0.13999999999999999,1,6,8.54,0,2,73,14,198,1,0.8299999999999998,0.05,1,2,4.6,0,2,43,WestHam,8,7,0,0,0
391,L.Martinez,ManUtd,Defender,4.8,18,5,375,0,1,0,0.08,0,8,5.510000000000001,0,0,74,0,0,0,0,-5.204170427930421E-18,0,0,4.440892098500626E-16,0,0,0,WestHam,8,7,0,0,0
392,McTominay,ManUtd,Midfielder,4.8,18,60,966,5,0,3.5100000000000002,0.18,5,12,20.07,0,5,185,24,450,0,2.5200000000000005,0.12000000000000001,2,5,10.610000000000001,0,2,62,WestHam,8,7,0,0,1
395,R.Varane,ManUtd,Defender,5,18,27,430,1,0,0.68,0.14,2,5,8.56,0,2,130,6,90,0,2.7755575615628914E-17,0,1,0,2.35,0,0,30,WestHam,8,7,0,0,1
396,Rashford,ManUtd,Midfielder,8.9,18,47,1117,2,2,4.55,1.7700000000000002,4,17,23.770000000000007,0,0,132,12,186,0,0.7900000000000003,0.27000000000000024,1,1,6.850000000000002,0,0,42,WestHam,8,7,0,0,5
397,Sancho,ManUtd,Midfielder,6.8,18,3,76,0,0,0,0.07,0,1,1.86,0,0,11,0,0,0,0,3.469446951953614E-18,0,0,-2.7755575615628914E-17,0,0,0,WestHam,8,7,0,0,0
398,Shaw,ManUtd,Defender,5.3,18,21,603,0,0,0.05,0.7100000000000001,3,7,13.110000000000001,0,0,139,15,423,0,0.05,0.20000000000000004,2,5,9.040000000000001,0,0,91,WestHam,8,7,0,0,0
401,Wan-Bissaka,ManUtd,Defender,4.5,18,26,523,0,1,0.03,0.9500000000000001,2,7,12.57,0,5,133,3,93,0,0.03,0.010000000000000018,0,1,3.789999999999999,0,0,18,WestHam,8,7,0,0,1
508,Reguilon,ManUtd,Defender,4.4,18,16,402,0,0,0.18,0.5700000000000001,2,7,5.970000000000001,0,2,83,1,145,0,0.16,0.22000000000000003,0,3,2.4500000000000006,0,0,23,WestHam,8,7,0,0,0
597,A.Onana,Everton,Midfielder,4.9,18,68,1530,0,0,0,0.01,6,21,29.710000000000004,65,5,346,25,450,0,0,0,2,5,10.610000000000001,20,3,113,Spurs,12,7,0,0,1
617,Hojlund,ManUtd,Forward,7.1,18,22,882,0,0,3,0.37,4,12,14.63,0,0,27,5,236,0,0.35000000000000053,0.06000000000000004,1,3,4.240000000000001,0,0,11,WestHam,8,7,0,0,7
709,Amrabat,ManUtd,Midfielder,5,18,14,610,0,0,0.05,0.22999999999999998,1,8,11.059999999999999,0,0,76,8,298,0,0.030000000000000002,0.04999999999999999,1,4,6.369999999999999,0,0,43,WestHam,8,7,0,0,0
402,Almiron,Newcastle,Midfielder,6.3,18,56,1166,3,1,3.61,0.7300000000000001,5,15,16.669999999999998,0,4,189,22,419,1,2.27,0.3999999999999999,2,7,6.760000000000001,0,2,69,Luton,8,10,0,0,1
403,Anderson,Newcastle,Midfielder,4.4,18,19,407,0,1,0.78,0.31,3,5,4.57,0,0,65,0,0,0,2.7755575615628914E-17,-2.7755575615628914E-17,0,0,-3.885780586188048E-16,0,0,0,Luton,8,10,0,0,0
405,Botman,Newcastle,Defender,4.7,18,31,452,1,1,0.29,0.29000000000000004,2,3,5.07,0,4,131,1,6,0,-2.7755575615628914E-17,0.010000000000000024,0,0,0.09000000000000044,0,0,4,Luton,8,10,0,0,1
406,Bruno G.,Newcastle,Midfielder,5.8,18,48,1402,1,2,1.5700000000000003,2.4200000000000004,7,19,18.560000000000002,0,3,240,16,450,1,0.6100000000000002,1.31,2,8,8.339999999999998,0,1,88,Luton,8,10,0,0,1
407,Burn,Newcastle,Defender,4.5,18,51,1028,2,0,2.07,0.32000000000000006,5,11,11.47,0,2,208,14,83,0,1.16,0.010000000000000018,1,0,0.19999999999999968,0,2,33,Luton,8,10,0,0,0
415,Isak,Newcastle,Forward,7.6,18,58,814,7,0,7.639999999999999,0.8700000000000001,3,13,13.32,0,8,213,14,323,0,2.1999999999999993,0.72,1,7,6.47,0,2,40,Luton,8,10,0,0,7
416,Joelinton,Newcastle,Midfielder,5.8,18,39,1033,2,1,2.2,0.6500000000000001,3,16,17.26,0,3,167,17,395,0,1.44,0.30000000000000004,1,8,8.23,0,0,76,Luton,8,10,0,0,1
421,Longstaff,Newcastle,Midfielder,4.9,18,41,924,2,2,1.8699999999999999,0.8400000000000001,6,11,12.08,0,0,161,4,116,0,0.31999999999999984,0.15000000000000002,1,1,1.87,0,0,11,Luton,8,10,0,0,2
424,Pope,Newcastle,Goalkeeper,5.5,18,56,1255,0,0,0.02,0,6,14,14.700000000000003,40,1,268,9,175,0,0,0,1,1,0.7499999999999991,4,0,32,Luton,8,10,0,0,0
427,Schar,Newcastle,Defender,5,18,54,1453,0,1,0.8700000000000001,0.68,6,21,22.03,0,4,307,10,373,0,0.24000000000000002,0.2499999999999999,1,8,8.079999999999997,0,0,69,Luton,8,10,0,0,0
428,Targett,Newcastle,Defender,4.4,18,2,77,0,0,0,0.01,0,4,1.77,0,0,15,0,0,0,0,0,0,0,0,0,0,0,Luton,8,10,0,0,0
429,Tonali,Newcastle,Midfielder,5.5,18,16,437,1,0,0.62,0.4700000000000001,1,5,6.659999999999999,0,0,86,0,0,0,2.7755575615628914E-17,1.1622647289044608E-16,0,0,-7.771561172376096E-16,0,0,0,Luton,8,10,0,0,0
430,Trippier,Newcastle,Defender,6.6,18,82,1392,0,7,0.25,5.32,6,21,20.35,0,18,403,13,355,1,0.2,1.56,1,8,7.429999999999998,0,3,86,Luton,8,10,0,0,1
433,Wilson,Newcastle,Forward,7.8,18,52,595,7,1,6.4799999999999995,0.18999999999999997,5,8,6.540000000000001,0,4,183,6,116,1,0.4199999999999997,0.07999999999999999,1,1,1.8700000000000008,0,0,10,Luton,8,10,0,0,1
603,Barnes,Newcastle,Midfielder,6.4,18,17,183,1,1,0.8300000000000001,0.5800000000000001,1,2,2.0300000000000002,0,2,48,0,0,0,7.632783294297951E-17,3.122502256758253E-17,0,0,2.498001805406602E-16,0,0,0,Luton,8,10,0,0,0
23,Tavares,NottmForest,Defender,4,18,0,93,0,0,0,0.03,0,2,1.68,0,0,8,0,0,0,0,-1.734723475976807E-18,0,0,-1.1102230246251565E-16,0,0,0,Bournemouth,13,5,0,0,0
28,Turner,NottmForest,Goalkeeper,4,18,32,1080,0,0,0,0,2,18,18.14,39,0,203,5,180,0,0,0,0,3,2.6999999999999984,7,0,27,Bournemouth,13,5,0,0,3
205,Hudson-Odoi,NottmForest,Midfielder,4.9,18,22,345,1,1,0.13,0.52,1,6,4.45,0,3,65,7,117,1,0,0.14,0,4,2.31,0,0,23,Bournemouth,13,5,0,0,2
378,Elanga,NottmForest,Midfielder,5,18,54,1093,3,3,1.72,1.78,1,21,18.53,0,2,176,15,443,0,0.6299999999999999,0.38,0,12,7.379999999999998,0,0,46,Bournemouth,13,5,0,0,10
436,Aurier,NottmForest,Defender,4.5,18,27,831,0,2,0.16,0.45,1,15,13.939999999999998,0,3,137,2,90,0,0.020000000000000004,0.07000000000000005,0,1,0.7000000000000005,0,0,19,Bournemouth,13,5,0,0,0
437,Awoniyi,NottmForest,Forward,6.6,18,42,664,4,2,3.7199999999999998,0.4,2,11,10.030000000000001,0,3,150,0,0,0,0,-2.7755575615628914E-17,0,0,2.220446049250313E-16,0,0,0,Bournemouth,13,5,0,0,0
439,Boly,NottmForest,Defender,4.5,18,39,969,1,0,1.33,0.66,3,15,16.349999999999998,0,3,196,4,202,0,0.22000000000000008,0.25,0,3,2.9499999999999993,0,0,31,Bournemouth,13,5,0,0,0
442,Danilo,NottmForest,Midfielder,5.3,18,13,481,0,0,0.23,0.10999999999999999,0,13,8.1,0,0,41,5,143,0,0.11000000000000001,0.019999999999999997,0,5,2.4200000000000004,0,0,11,Bournemouth,13,5,0,0,2
443,Dennis,NottmForest,Forward,4.8,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,13,5,0,0,0
447,Gibbs-White,NottmForest,Midfielder,5.9,18,52,1416,1,4,2.84,2.7199999999999998,3,27,23.610000000000007,0,3,217,19,405,1,1.4800000000000002,0.9600000000000001,0,10,6.209999999999997,0,2,71,Bournemouth,13,5,0,0,2
451,Kouyate,NottmForest,Midfielder,4.9,18,9,200,0,0,0.24000000000000002,0.04,0,6,5.69,0,0,27,3,129,0,0.17,0.009999999999999998,0,3,2.18,0,0,5,Bournemouth,13,5,0,0,1
453,Mangala,NottmForest,Midfielder,5,18,36,1354,1,0,0.31,0.18000000000000002,3,27,21.21,0,0,171,10,442,0,6.938893903907228E-18,0.11,0,12,7.21,0,0,64,Bournemouth,13,5,0,0,0
