Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive
4,Fabio Vieira,Arsenal,Midfielder,5.4,33,22,281,1,3,1.2,0.5800000000000001,1,2,1.6800000000000002,0,0,65,1,45,0,0,0.23,0,0,0.2,0,0,3,AstonVilla,7,11,0,0
5,Gabriel,Arsenal,Defender,4.7,33,115,2354,3,1,3.3900000000000006,0.55,11,21,18.93,0,6,519,19,360,0,0.28,0.09999999999999999,3,1,2.42,0,0,84,AstonVilla,7,11,0,0
6,Havertz,Arsenal,Midfielder,7.2,33,118,1928,8,6,8.31,1.9100000000000001,11,17,13.889999999999999,0,8,330,29,335,2,1.1,0.35,3,1,2.25,0,4,83,AstonVilla,7,11,0,0
8,G.Jesus,Arsenal,Forward,7.9,33,66,1208,4,4,5.54,2.3999999999999995,8,11,10.729999999999997,0,10,216,3,117,0,0.24,0.39,1,0,1.26,0,0,6,AstonVilla,7,11,0,0
9,Jorginho,Arsenal,Midfielder,5.4,33,34,793,0,1,0.09999999999999999,1.1600000000000001,3,9,7.140000000000001,0,0,147,9,203,0,0,0.42000000000000004,2,1,1.54,0,0,36,AstonVilla,7,11,0,0
10,Kiwior,Arsenal,Defender,4.4,33,59,850,1,3,0.74,0.5700000000000001,5,8,4.970000000000001,0,1,233,18,233,1,0.06,0.17,2,1,1.91,0,1,68,AstonVilla,7,11,0,0
12,Martinelli,Arsenal,Midfielder,7.8,33,109,1775,6,5,5.27,4.4799999999999995,10,18,12.1,0,6,359,13,90,1,0.69,0.15,1,0,0.5,0,0,35,AstonVilla,7,11,0,0
13,Nketiah,Arsenal,Forward,5.5,33,69,1061,5,4,4.550000000000001,0.5300000000000001,6,10,10.060000000000002,0,5,204,1,24,0,0.03,0.01,0,0,0.17,0,0,-1,AstonVilla,7,11,0,0
14,Odegaard,Arsenal,Midfielder,8.5,33,142,2394,7,7,5.82,7.300000000000001,13,20,18.869999999999997,0,21,543,26,360,0,1.0899999999999999,0.81,3,1,2.42,0,5,89,AstonVilla,7,11,0,0
15,Thomas,Arsenal,Midfielder,4.8,33,13,366,0,0,0.07,0.35,2,2,2.98,0,0,82,6,116,0,0,0.14,1,0,0.44999999999999996,0,0,24,AstonVilla,7,11,0,0
17,Ramsdale,Arsenal,Goalkeeper,4.9,33,20,540,0,0,0,0.01,2,5,5.8100000000000005,9,0,90,3,90,0,0,0,0,1,0.97,3,0,13,AstonVilla,7,11,0,0
19,Saka,Arsenal,Midfielder,8.7,33,181,2342,13,10,11.530000000000001,9.09,11,23,19.039999999999992,0,23,624,12,212,2,0.35,0.63,1,1,1.75,0,0,37,AstonVilla,7,11,0,0
20,Saliba,Arsenal,Defender,5.2,33,126,2700,2,1,1.54,0.7800000000000002,13,24,21.029999999999998,0,8,603,22,360,0,0,0.09,3,1,2.42,0,2,93,AstonVilla,7,11,0,0
22,Smith Rowe,Arsenal,Midfielder,5.3,33,23,311,0,2,1.61,0.39,3,1,1.3700000000000003,0,0,69,6,84,1,0.26,0.04,1,0,0.1,0,0,22,AstonVilla,7,11,0,0
25,Tomiyasu,Arsenal,Defender,4.5,33,41,668,1,1,0.53,0.41000000000000003,3,5,7.660000000000001,0,3,155,2,40,0,0.05,0,0,0,0.41000000000000003,0,0,8,AstonVilla,7,11,0,0
26,Trossard,Arsenal,Midfielder,6.6,33,91,1115,7,2,5.490000000000001,1.9700000000000004,6,9,8.69,0,8,255,7,202,0,0.30000000000000004,0.32,1,1,1.59,0,0,31,AstonVilla,7,11,0,0
29,White,Arsenal,Defender,5.5,33,131,2313,2,5,0.7900000000000001,2.93,12,23,18.389999999999997,0,11,590,36,334,2,0.04,0.38,3,1,2.32,0,4,119,AstonVilla,7,11,0,0
31,Zinchenko,Arsenal,Defender,4.9,33,95,1511,1,2,0.53,2.5,8,13,10.779999999999998,0,16,414,10,84,0,0.04,0.06999999999999999,1,0,0.1,0,3,35,AstonVilla,7,11,0,0
113,Raya,Arsenal,Goalkeeper,4.8,33,98,2160,0,0,0,0.02,11,19,15.22,35,3,423,17,270,0,0,0,3,0,1.45,2,0,64,AstonVilla,7,11,0,0
540,Rice,Arsenal,Midfielder,5.4,33,125,2505,6,5,2.29,3.4299999999999997,12,23,19.789999999999996,0,13,582,21,276,0,0.49,0.45999999999999996,2,1,2.2199999999999998,0,2,71,AstonVilla,7,11,0,0
585,J.Timber,Arsenal,Defender,4.7,33,0,49,0,0,0,0.01,0,0,0.28,0,0,3,0,0,0,0,0,0,0,0,0,0,0,AstonVilla,7,11,0,0
34,Bailey,AstonVilla,Midfielder,5.5,33,119,1604,8,9,4.639999999999999,5.95,5,23,27.65,0,8,384,12,353,1,0.28,0.8500000000000001,1,6,7.52,0,0,43,Arsenal,14,2,0,0
36,Cash,AstonVilla,Defender,4.7,33,58,1894,2,1,4.38,2.3099999999999996,3,32,31.2,0,4,309,2,225,0,0.29,0.06,0,6,4.699999999999999,0,0,20,Arsenal,14,2,0,0
38,Coutinho,AstonVilla,Midfielder,5.8,33,2,24,0,0,0.15000000000000002,0.02,0,1,0.68,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Arsenal,14,2,0,0
41,Diego Carlos,AstonVilla,Defender,4.4,33,44,1341,0,0,0.8999999999999999,0.30000000000000004,5,23,22.449999999999996,0,1,261,6,185,0,0.32,0.01,1,6,5.26,0,0,39,Arsenal,14,2,0,0
42,Digne,AstonVilla,Defender,4.6,33,67,1776,1,3,0.73,2.7799999999999994,5,26,28.57,0,2,325,8,212,0,0.30000000000000004,0.02,0,6,5.33,0,0,35,Arsenal,14,2,0,0
43,Douglas Luiz,AstonVilla,Midfielder,5.4,33,141,2571,9,5,6.57,4.17,6,44,43.4,0,25,621,11,423,1,0.26,0.5299999999999999,1,10,9.719999999999999,0,0,59,Arsenal,14,2,0,0
44,Duran,AstonVilla,Forward,5,33,32,334,3,1,1.46,0.15000000000000002,0,6,6.58,0,4,96,8,160,0,0.23,0.1,0,5,4.36,0,1,24,Arsenal,14,2,0,0
47,Kamara,AstonVilla,Midfielder,5,33,40,1653,0,1,0.13,1.3900000000000001,7,22,24.679999999999996,0,1,247,0,0,0,0,0,0,0,0,0,0,0,Arsenal,14,2,0,0
48,Konsa,AstonVilla,Defender,4.5,33,78,2440,1,1,2.21,0.8400000000000001,6,39,39.199999999999996,0,7,469,19,444,0,0.34,0.06,1,9,10.23,0,3,95,Arsenal,14,2,0,0
49,Martinez,AstonVilla,Goalkeeper,4.9,33,101,2610,0,0,0,0.01,7,41,42.75,81,17,562,16,360,0,0,0.01,1,7,7.4399999999999995,9,5,85,Arsenal,14,2,0,0
50,McGinn,AstonVilla,Midfielder,5.5,33,100,2374,6,3,4.530000000000001,4.259999999999999,6,39,36.709999999999994,0,9,412,1,154,0,0,0.51,0,6,4.58,0,0,17,Arsenal,14,2,0,0
51,Mings,AstonVilla,Defender,4.2,33,0,30,0,0,0.01,0.16,0,2,1.08,0,0,5,0,0,0,0,0,0,0,0,0,0,0,Arsenal,14,2,0,0
53,Olsen,AstonVilla,Goalkeeper,4,33,4,180,0,0,0,0,0,5,4.01,8,0,37,2,90,0,0,0,0,4,3.28,7,0,25,Arsenal,14,2,0,0
58,Tielemans,AstonVilla,Midfielder,5.8,33,54,1253,1,4,1.04,1.7400000000000004,3,20,24.759999999999994,0,0,222,7,342,0,0.12,0.24000000000000002,1,6,7.63,0,0,39,Arsenal,14,2,0,0
59,Bertrand Traore,AstonVilla,Midfielder,5,33,2,10,0,0,0,0,0,0,0.77,0,0,6,0,0,0,0,0,0,0,0,0,0,0,Arsenal,14,2,0,0
60,Watkins,AstonVilla,Forward,7.9,33,188,2614,16,15,14.600000000000001,3.55,6,42,42.23,0,24,624,18,315,0,1.02,0.09,0,7,6.909999999999999,0,3,50,Arsenal,14,2,0,0
584,Pau,AstonVilla,Defender,4.5,33,72,1922,2,0,0.9500000000000001,0.6200000000000001,5,27,29.339999999999993,0,4,373,8,270,0,0.07,0.07,1,5,5.16,0,0,47,Arsenal,14,2,0,0
599,Diaby,AstonVilla,Midfielder,6.6,33,118,1713,5,10,5.269999999999999,3.469999999999999,6,29,26.329999999999995,0,8,351,25,237,3,0.22000000000000003,0.56,1,5,5.26,0,3,82,Arsenal,14,2,0,0
672,Zaniolo,AstonVilla,Midfielder,5.5,33,29,710,2,0,2.32,0.6400000000000001,1,13,12.319999999999999,0,0,28,9,173,0,0.64,0.060000000000000005,0,6,4.36,0,0,22,Arsenal,14,2,0,0
699,Lenglet,AstonVilla,Defender,4.5,33,25,1063,0,1,0.81,0.51,2,22,20.970000000000002,0,0,197,2,282,0,0.21000000000000002,0,0,9,7.76,0,0,38,Arsenal,14,2,0,0
63,Billing,Bournemouth,Midfielder,5.3,33,56,1309,2,3,2.51,2.1100000000000003,2,32,26.42000000000001,0,3,211,7,114,0,0.43000000000000005,0.35,1,1,0.98,0,0,25,ManUtd,8,10,0,0
64,Brooks,Bournemouth,Midfielder,4.9,33,23,271,1,1,2.45,0.47000000000000003,0,7,6.080000000000001,0,2,71,0,0,0,0,0,0,0,0,0,0,0,ManUtd,8,10,0,0
65,Christie,Bournemouth,Midfielder,5,33,72,2280,0,4,1.7700000000000002,3.9999999999999987,6,45,38.129999999999995,0,5,336,16,298,2,0.56,0.52,1,5,4.71,0,2,70,ManUtd,8,10,0,0
66,L.Cook,Bournemouth,Midfielder,5,33,60,2071,0,3,0.39,2.4000000000000004,6,38,37.92999999999999,0,5,341,21,450,2,0.27,0.6000000000000001,2,6,6.130000000000001,0,3,91,ManUtd,8,10,0,0
70,Kelly,Bournemouth,Defender,4.5,33,36,1127,0,1,0.31,0.5900000000000001,3,24,17.46,0,5,215,11,117,1,0.12,0.41000000000000003,1,1,0.83,0,2,43,ManUtd,8,10,0,0
72,Kluivert,Bournemouth,Midfielder,4.8,33,69,1318,5,0,3.4899999999999998,1.2600000000000002,7,15,20.580000000000002,0,2,170,18,231,0,1.25,0.21000000000000002,2,1,3.2800000000000002,0,0,55,ManUtd,8,10,0,0
73,Lowe,SheffieldUtd,Defender,4.9,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Brentford,5,7,0,0
75,Mepham,Bournemouth,Defender,4.3,33,16,613,0,1,0.09,0.17,1,16,10.34,0,0,113,12,348,1,0,0.13,1,6,5.680000000000001,0,0,74,ManUtd,8,10,0,0
76,Moore,Bournemouth,Forward,4.8,33,14,100,1,0,1.44,0.33,0,2,2.26,0,2,38,0,0,0,0,0,0,0,0,0,0,0,ManUtd,8,10,0,0
77,N.Neto,Bournemouth,Goalkeeper,4.5,33,103,2520,0,0,0,0.01,7,46,43.73999999999999,101,13,536,21,450,0,0,0,2,6,6.130000000000001,17,2,100,ManUtd,8,10,0,0
81,Rothwell,Bournemouth,Midfielder,4.9,33,13,380,0,0,0.06,0.22,0,12,11.24,0,0,54,0,0,0,0,0,0,0,0,0,0,0,ManUtd,8,10,0,0
82,Semenyo,Bournemouth,Forward,4.5,33,88,1554,7,4,3.9800000000000004,1.4300000000000002,5,25,24.730000000000004,0,11,305,27,405,1,1.52,0.54,1,6,6.04,0,5,106,ManUtd,8,10,0,0
83,Senesi,Bournemouth,Defender,4.4,33,69,1655,3,2,0.93,1.8600000000000003,4,33,30.54,0,8,329,1,11,0,0,0.03,0,0,0.34,0,0,5,ManUtd,8,10,0,0
85,Solanke,Bournemouth,Forward,6.4,33,147,2668,16,3,17.14,1.7100000000000004,8,49,44.45,0,19,459,19,441,0,2.5100000000000002,0.3500000000000001,3,5,5.61,0,4,56,ManUtd,8,10,0,0
86,Tavernier,Bournemouth,Midfielder,5.4,33,81,1979,2,4,3.6599999999999993,3.9499999999999997,8,34,30.72,0,5,295,10,359,0,0.37,0.62,3,1,3.83,0,0,26,ManUtd,8,10,0,0
87,Hamed Traorè,Bournemouth,Midfielder,4.8,33,3,44,0,0,0.16999999999999998,0.01,0,1,0.84,0,0,10,0,0,0,0,0,0,0,0,0,0,0,ManUtd,8,10,0,0
89,Zabarnyi,Bournemouth,Defender,4.5,33,72,2700,1,0,1.1300000000000001,0.51,7,53,46.49999999999999,0,2,476,23,450,0,0.65,0.09,2,6,6.130000000000001,0,1,96,ManUtd,8,10,0,0
595,Kerkez,Bournemouth,Defender,4.5,33,49,1533,0,1,0.4,0.6700000000000002,5,29,30.64,0,1,237,13,222,0,0.1,0.10999999999999999,2,1,3.25,0,0,56,ManUtd,8,10,0,0
643,Aarons,Bournemouth,Defender,4.5,33,24,1085,0,1,0.02,0.87,2,30,24.279999999999998,0,0,177,1,1,0,0,0,0,0,0.02,0,0,3,ManUtd,8,10,0,0
705,Sinisterra,Bournemouth,Midfielder,5.5,33,42,647,2,2,2.5900000000000003,0.9600000000000001,1,17,11.08,0,2,146,2,73,0,0.6,0.11,0,4,1.6,0,0,16,ManUtd,8,10,0,0
90,Ajer,Brentford,Defender,4.5,33,52,1472,2,1,1.06,2.5399999999999996,3,29,26.279999999999998,0,3,258,24,450,0,0.32,0.57,1,7,7.4,0,2,95,SheffieldUtd,6,15,0,0
96,Collins,Brentford,Defender,4.5,33,64,2109,1,1,1.59,0.8600000000000002,5,45,36.01,0,7,383,12,450,0,0.43,0.17,1,7,7.4,0,2,68,SheffieldUtd,6,15,0,0
98,Damsgaard,Brentford,Midfielder,4.9,33,25,397,0,2,0.4600000000000001,0.54,1,5,5.46,0,0,91,3,46,0,0,0.03,0,1,0.94,0,0,11,SheffieldUtd,6,15,0,0
99,Dasilva,Brentford,Midfielder,4.8,33,3,22,0,0,0,0.23,0,0,0.1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,6,15,0,0
101,Flekken,Brentford,Goalkeeper,4.5,33,93,2655,0,1,0,0.13999999999999999,5,53,45,102,8,564,20,450,0,0,0.060000000000000005,1,7,7.4,21,3,107,SheffieldUtd,6,15,0,0
103,Henry,Brentford,Defender,4.5,33,13,401,0,1,0.07,0.9,1,5,5.12,0,0,74,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,6,15,0,0
104,Hickey,Brentford,Defender,4.5,33,17,713,0,0,0.20000000000000004,0.13,2,12,10.2,0,0,87,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,6,15,0,0
105,Janelt,Brentford,Midfielder,5.4,33,69,2498,0,3,1.5,2.639999999999999,6,44,40.06,0,1,348,8,434,0,0.29000000000000004,0.32,1,7,7.24,0,0,46,SheffieldUtd,6,15,0,0
106,Jensen,Brentford,Midfielder,5.4,33,87,1765,3,4,0.59,4.07,7,37,30.179999999999996,0,10,366,11,323,0,0,0.77,1,5,5.08,0,2,61,SheffieldUtd,6,15,0,0
107,Lewis-Potter,Brentford,Midfielder,4.8,33,56,1184,2,2,4.36,1.5300000000000002,3,28,18.22,0,1,157,9,279,0,1.06,0.35,2,3,2.66,0,0,25,SheffieldUtd,6,15,0,0
108,Mbeumo,Brentford,Midfielder,6.9,33,90,1333,7,4,8.55,3.9499999999999997,3,21,19.56,0,9,260,3,47,0,0.13,0.07,0,1,0.89,0,0,10,SheffieldUtd,6,15,0,0
109,Mee,Brentford,Defender,4.9,33,39,1272,2,1,1.5699999999999998,0.78,1,28,24.799999999999997,0,3,210,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,6,15,0,0
110,Norgaard,Brentford,Midfielder,5.5,33,63,2175,2,1,3.55,2.09,4,45,37.34,0,3,359,3,123,0,0.05,0.01,0,3,2.15,0,0,22,SheffieldUtd,6,15,0,0
111,Onyeka,Brentford,Midfielder,4.9,33,31,1134,0,2,1.8000000000000005,1.4000000000000001,1,27,21.64,0,0,118,7,215,1,0.09,0.07,0,3,5.07,0,0,23,SheffieldUtd,6,15,0,0
112,Pinnock,Brentford,Defender,4.5,33,59,2070,1,0,1.6400000000000003,0.81,4,39,32.489999999999995,0,5,396,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,6,15,0,0
115,Schade,Brentford,Midfielder,5.4,33,19,255,1,1,0.8,0.35,1,2,2.36,0,2,40,0,0,0,0,0,0,0,0,0,0,0,SheffieldUtd,6,15,0,0
117,Toney,Brentford,Forward,7.9,33,47,1080,4,2,4.4399999999999995,1.4200000000000002,2,24,21.419999999999998,0,4,138,12,450,1,1.4100000000000001,0.8400000000000001,1,7,7.4,0,0,16,SheffieldUtd,6,15,0,0
119,Wissa,Brentford,Forward,6,33,88,2037,7,2,8.559999999999999,1.4700000000000002,9,31,30.209999999999997,0,8,281,16,383,0,2.08,0.12,2,5,6.09,0,0,49,SheffieldUtd,6,15,0,0
258,Maupay,Brentford,Forward,4.9,33,73,1311,6,3,6.450000000000001,1.91,3,35,24.360000000000003,0,6,249,3,28,0,0,0,0,2,0.6500000000000001,0,0,5,SheffieldUtd,6,15,0,0
122,Adingra,Brighton,Midfielder,5,33,82,1598,6,1,3.06,1.9900000000000002,3,27,24.590000000000003,0,8,272,9,279,0,0.09000000000000001,0.37,2,3,4.74,0,0,35,Burnley,7,8,0,0
128,Dahoud,Brighton,Midfielder,4.8,33,14,449,0,1,0.22000000000000003,0.54,1,6,5.16,0,0,68,0,0,0,0,0,0,0,0,0,0,0,Burnley,7,8,0,0
129,Dunk,Brighton,Defender,5,33,75,2284,3,1,3.0700000000000003,2.1799999999999997,4,40,37.940000000000005,0,9,454,15,328,0,0.13,0.07,2,4,4.59,0,2,86,Burnley,7,8,0,0
130,Enciso,Brighton,Midfielder,5.2,33,12,170,0,2,0.48000000000000004,0.61,0,4,2.5700000000000003,0,0,33,3,85,0,0.18,0.02,0,2,0.35000000000000003,0,0,2,Burnley,7,8,0,0
131,Estupinan,Brighton,Defender,5.3,33,55,1140,2,3,0.9800000000000001,2.1900000000000004,3,23,23.21,0,7,271,7,255,0,0.05,0.29000000000000004,1,5,4.619999999999999,0,0,52,Burnley,7,8,0,0
132,Ferguson,Brighton,Forward,6,33,69,1356,6,1,4.49,0.7700000000000001,2,28,22.16,0,5,218,4,156,0,0.6,0.08,0,3,1.89,0,0,0,Burnley,7,8,0,0
133,Gilmour,Brighton,Midfielder,4.9,33,54,1775,0,3,0.8600000000000003,2.150000000000001,5,30,29.909999999999997,0,4,310,0,0,0,0,0,0,0,0,0,0,0,Burnley,7,8,0,0
134,Gross,Brighton,Midfielder,6.3,33,136,2392,4,11,5.29,7.220000000000001,6,34,37.660000000000004,0,28,607,13,301,1,0.02,0.68,2,3,4.59,0,2,70,Burnley,7,8,0,0
135,Joao Pedro,Brighton,Forward,5.4,33,85,1475,8,2,8.870000000000001,3.27,4,25,23.95,0,11,338,2,90,0,0.22,0.32,1,0,0.5,0,0,16,Burnley,7,8,0,0
138,Lallana,Brighton,Midfielder,4.9,33,27,725,0,1,0.52,1.5,2,10,10.979999999999999,0,0,88,5,138,0,0.24,0.33,1,2,1.3,0,0,22,Burnley,7,8,0,0
139,Lamptey,Brighton,Defender,3.9,33,27,675,0,3,0.34,0.55,1,13,7.9,0,0,122,3,160,0,0.06,0.14,0,4,2.77,0,0,15,Burnley,7,8,0,0
140,March,Brighton,Midfielder,6.5,33,39,555,3,1,2.1,0.97,2,11,10.5,0,6,134,0,0,0,0,0,0,0,0,0,0,0,Burnley,7,8,0,0
142,Milner,Brighton,Midfielder,4.9,33,28,770,0,2,0.29000000000000004,2.1799999999999997,4,12,12.809999999999999,0,0,146,0,0,0,0,0,0,0,0,0,0,0,Burnley,7,8,0,0
143,Mitoma,Brighton,Midfielder,6.6,33,74,1485,3,7,3.49,3.5599999999999996,1,27,24.640000000000008,0,7,252,0,0,0,0,0,0,0,0,0,0,0,Burnley,7,8,0,0
148,Steele,Brighton,Goalkeeper,4.4,33,41,1350,0,0,0,0,2,28,22.36,39,5,270,1,90,0,0,0,0,3,1.24,2,0,19,Burnley,7,8,0,0
150,Van Hecke,Brighton,Defender,4,33,58,2098,0,0,1.37,0.8800000000000001,5,30,30.989999999999995,0,3,415,13,360,0,0.04,0.12,2,5,5.21,0,0,80,Burnley,7,8,0,0
151,Veltman,Brighton,Defender,4.4,33,35,1299,0,1,0.3,0.48000000000000004,2,27,22.07,0,0,245,13,355,0,0.07,0.18,2,5,5.21,0,0,79,Burnley,7,8,0,0
152,Verbruggen,Brighton,Goalkeeper,4.4,33,50,1350,0,0,0,0,3,18,20.599999999999998,44,6,296,20,270,0,0,0,2,2,3.97,12,4,81,Burnley,7,8,0,0
153,Webster,Brighton,Defender,4.4,33,13,766,0,0,0.37,0.25,1,16,12.88,0,0,142,1,90,0,0.04,0.07,0,3,1.24,0,0,17,Burnley,7,8,0,0
154,Welbeck,Brighton,Forward,5.8,33,59,1130,4,3,3.85,1.2000000000000002,7,16,17.610000000000003,0,5,191,8,136,0,0.46,0.09,0,2,3.06,0,1,25,Burnley,7,8,0,0
700,Ansu Fati,Brighton,Midfielder,6.5,33,29,468,2,1,3.3600000000000003,0.49000000000000005,1,10,6.550000000000001,0,1,76,1,104,0,0.29000000000000004,0.08,0,1,1.45,0,0,0,Burnley,7,8,0,0
157,Al-Dakhil,Burnley,Defender,4,33,19,1055,1,0,1.28,0.54,0,26,20.63,0,0,127,0,0,0,0,0,0,0,0,0,0,0,Brighton,3,6,0,0
159,Benson,Burnley,Midfielder,5.3,33,7,92,0,0,0.07,0.16999999999999998,0,4,3.4099999999999997,0,0,20,2,18,0,0.04,0.15,0,1,0.05,0,0,7,Brighton,3,6,0,0
160,Beyer,Burnley,Defender,4,33,30,1234,0,1,0.56,0.19,2,23,20.87,0,4,236,0,0,0,0,0,0,0,0,0,0,0,Brighton,3,6,0,0
161,Brownhill,Burnley,Midfielder,4.8,33,66,2074,3,2,1.45,1.8400000000000005,2,51,43.440000000000005,0,0,332,6,91,1,0.17,0.08,0,3,3.5300000000000002,0,0,25,Brighton,3,6,0,0
163,Cork,Burnley,Midfielder,4.8,33,3,18,0,0,0,0.01,0,0,0.13,0,0,7,0,0,0,0,0,0,0,0,0,0,0,Brighton,3,6,0,0
165,Cullen,Burnley,Midfielder,5,33,44,1436,1,3,0.32000000000000006,1.7500000000000002,0,36,30.770000000000003,0,3,254,23,449,2,0.18999999999999997,0.8400000000000001,0,8,8.940000000000001,0,3,113,Brighton,3,6,0,0
168,Foster,Burnley,Forward,5,33,57,1285,4,3,2.48,0.7600000000000001,2,31,26.58,0,4,178,5,155,0,0.48,0.18,0,2,3.77,0,0,12,Brighton,3,6,0,0
170,Gudmundsson,Burnley,Midfielder,4.9,33,35,1068,0,2,0.8700000000000001,2.14,2,24,19.07,0,0,153,3,22,0,0,0.04,0,1,1.52,0,0,12,Brighton,3,6,0,0
173,O'Shea,Burnley,Defender,4.4,33,58,2376,2,4,0.5700000000000001,0.7200000000000001,2,60,48.910000000000004,0,2,399,16,449,1,0.15,0.19,0,8,8.940000000000001,0,1,75,Brighton,3,6,0,0
176,Roberts,Burnley,Defender,4.4,33,12,817,0,1,0,0.3500000000000001,0,23,19.909999999999997,0,0,111,0,0,0,0,0,0,0,0,0,0,0,Brighton,3,6,0,0
177,Rodriguez,Burnley,Forward,5.3,33,38,762,2,1,3.7500000000000004,0.06999999999999999,1,17,13.350000000000001,0,3,102,3,39,0,0.42,0,0,1,1.27,0,0,-2,Brighton,3,6,0,0
178,Taylor,Burnley,Defender,3.9,33,41,1947,1,1,0.16,1.5400000000000003,2,39,36.24,0,1,295,6,405,0,0.03,0.95,0,7,6.87,0,0,59,Brighton,3,6,0,0
182,Vitinho,Burnley,Defender,4.4,33,45,1872,0,1,1.1600000000000001,1.07,2,37,34.45000000000001,0,2,216,12,435,1,0.74,0.48000000000000004,0,7,8.540000000000001,0,2,53,Brighton,3,6,0,0
475,Berge,Burnley,Midfielder,4.8,33,59,2372,1,1,1.8600000000000003,0.9900000000000002,2,58,52.550000000000004,0,3,320,9,450,0,0.27,0.45,0,8,8.940000000000001,0,0,73,Brighton,3,6,0,0
594,Amdouni,Burnley,Forward,5.4,33,72,1828,4,1,4.13,1.1800000000000002,5,38,32.839999999999996,0,9,206,2,90,0,0.09,0.03,0,3,2.7199999999999998,0,0,2,Brighton,3,6,0,0
596,Trafford,Burnley,Goalkeeper,4.5,33,70,2520,0,0,0,0.04,2,62,49.370000000000005,106,5,533,2,180,0,0,0,0,4,2.92,3,0,23,Brighton,3,6,0,0
600,Redmond,Burnley,Midfielder,4.8,33,11,132,0,0,0.03,0.37000000000000005,0,5,3.9200000000000004,0,0,38,0,0,0,0,0,0,0,0,0,0,0,Brighton,3,6,0,0
605,Koleosho,Burnley,Midfielder,5,33,40,972,1,2,1.9599999999999997,1.07,3,23,15.55,0,0,80,0,0,0,0,0,0,0,0,0,0,0,Brighton,3,6,0,0
608,Bruun Larsen,Burnley,Midfielder,4.9,33,59,767,4,0,3.2199999999999998,0.99,2,13,13.030000000000001,0,6,160,25,298,0,1.91,0.6399999999999999,1,3,4.67,0,6,64,Brighton,3,6,0,0
674,Delcroix,Burnley,Defender,4,33,7,584,0,0,0.35,0.12,0,25,15.91,0,0,88,0,22,0,0,0,0,1,0.92,0,0,4,Brighton,3,6,0,0
675,A.Ramsey,Burnley,Midfielder,5,33,18,522,0,0,0.35000000000000003,0.48000000000000004,0,17,11.330000000000002,0,0,62,0,0,0,0,0,0,0,0,0,0,0,Brighton,3,6,0,0
126,Caicedo,Chelsea,Midfielder,4.8,33,48,2082,0,1,0.3,1.1200000000000003,4,37,32.870000000000005,0,0,306,6,322,0,0.07,0.12,0,8,5.32,0,0,48,Everton,4,9,0,0
145,Sanchez,Chelsea,Goalkeeper,4.6,33,59,1433,0,0,0,0,3,25,23.720000000000002,53,7,317,0,0,0,0,0,0,0,0,0,0,0,Everton,4,9,0,0
194,Chalobah,Chelsea,Defender,4.3,33,4,214,0,0,0,0.01,0,5,3.41,0,0,36,3,195,0,0,0.01,0,4,2.63,0,0,30,Everton,4,9,0,0
195,Chilwell,Chelsea,Defender,5.6,33,20,742,0,1,1.08,1.62,1,14,12.459999999999999,0,2,111,1,90,0,0.09,0.01,0,2,1.83,0,0,11,Everton,4,9,0,0
196,Chukwuemeka,Chelsea,Midfielder,4.4,33,14,188,1,1,0.12000000000000001,0.29000000000000004,0,4,3.8099999999999996,0,0,47,2,20,0,0.02,0.02,0,0,0,0,0,4,Everton,4,9,0,0
197,Colwill,Chelsea,Defender,4.5,33,65,1794,1,1,1.2900000000000003,0.5300000000000001,5,26,28.430000000000007,0,4,355,1,78,0,0,0.02,0,2,1.83,0,0,18,Everton,4,9,0,0
198,Cucurella,Chelsea,Defender,4.8,33,15,973,0,1,0.97,0.44000000000000006,1,21,17.18,0,0,153,5,270,1,0.12000000000000001,0.18,0,7,3.95,0,0,49,Everton,4,9,0,0
199,Enzo,Chelsea,Midfielder,5,33,73,2052,3,3,5.629999999999998,3.69,5,41,36.06999999999999,0,4,357,13,340,2,0.53,0.9199999999999999,0,9,5.720000000000001,0,0,81,Everton,4,9,0,0
201,W.Fofana,Chelsea,Defender,4.4,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Everton,4,9,0,0
202,Gallagher,Chelsea,Midfielder,5.4,33,91,2331,3,6,2.8099999999999996,2.9800000000000004,5,43,38.059999999999995,0,8,451,15,329,1,0.54,0.37,0,8,5.32,0,1,79,Everton,4,9,0,0
