Name,Week,FixtureIds,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Wilson,28,275,0,0,0,0,0,0,0,0,0,0,0,0
Aurier,28,274,0,0,0,0,0,0,0,0,0,0,0,0
Awoniyi,28,274,1,18,0,0,0,0,0,0,0.04,0,0,3
Boly,28,274,0,0,0,0,0,0,0,0,0,0,0,0
Danilo,28,274,2,60,0,0,0,0.02,0,1,0.42,0,0,14
Dennis,28,274,0,0,0,0,0,0,0,0,0,0,0,0
Gibbs-White,28,274,2,86,0,0,0.06,0.11,0,1,0.46,0,0,12
Kouyate,28,274,1,3,0,0,0.01,0,0,0,0,0,0,-1
Mangala,28,274,0,0,0,0,0,0,0,0,0,0,0,0
McKenna,28,274,0,0,0,0,0,0,0,0,0,0,0,0
Niakhate,28,274,0,0,0,0,0,0,0,0,0,0,0,0
Williams,28,274,1,90,0,0,0.02,0.01,0,1,0.46,0,0,12
Wood,28,274,2,90,0,0,0.18,0,0,1,0.46,0,0,5
Worrall,28,274,0,0,0,0,0,0,0,0,0,0,0,0
Yates,28,274,2,71,0,0,0,0.01,0,1,0.42,0,0,12
Ahmedhodzic,28,273,0,21,0,0,0,0,0,2,1.4,0,0,8
Baldock,28,273,1,90,0,0,0,0,0,2,3.34,0,0,11
Basham,28,273,0,0,0,0,0,0,0,0,0,0,0,0
Berge,28,279,1,90,0,0,0.09,0.23,0,2,1.82,0,0,12
Bogle,28,273,9,68,0,1,0.14,0,1,0,1.93,0,0,25
Egan,28,273,0,0,0,0,0,0,0,0,0,0,0,0
Fleck,28,273,0,0,0,0,0,0,0,0,0,0,0,0
Foderingham,28,273,0,0,0,0,0,0,0,0,0,0,0,0
McBurnie,28,273,1,68,0,0,0.32,0.02,1,0,1.93,0,0,4
Norwood,28,273,0,10,0,0,0,0,0,1,0.69,0,0,3
Osborn,28,273,2,90,0,0,0,0.05,0,2,3.34,0,0,8
Osula,28,273,1,10,0,0,0,0,0,1,0.69,0,0,2
Bentancur,28,272,1,20,0,0,0,0.01,0,0,0.4,0,0,10
Bissouma,28,272,3,90,0,0,0,0.03,1,0,0.97,0,0,16
Davies,28,272,0,0,0,0,0,0,0,0,0,0,0,0
E.Royal,28,272,0,0,0,0,0,0,0,0,0,0,0,0
Hojbjerg,28,272,1,2,0,0,0,0.01,0,0,0,0,0,4
Kulusevski,28,272,6,90,0,1,0.1,0.22,1,0,0.97,0,0,16
Lo Celso,28,272,0,0,0,0,0,0,0,0,0,0,0,0
Maddison,28,272,9,87,1,0,0.72,0.03,1,0,0.97,0,1,30
Pedro Porro,28,272,7,90,0,0,0,0.18,1,0,0.97,0,1,30
Perisic,28,272,0,0,0,0,0,0,0,0,0,0,0,0
Reguilon,28,271,0,0,0,0,0,0,0,0,0,0,0,0
Richarlison,28,272,0,0,0,0,0,0,0,0,0,0,0,0
Romero,28,272,8,90,0,0,0,0.01,1,0,0.97,0,2,35
Sarr,28,272,5,69,0,1,0,0.36,1,0,0.57,0,0,19
Skipp,28,272,0,0,0,0,0,0,0,0,0,0,0,0
Son,28,272,17,90,1,2,0.23,0.31,1,0,0.97,0,3,55
Udogie,28,272,6,90,0,0,0,0.05,1,0,0.97,0,0,28
Vicario,28,272,6,90,0,0,0,0,1,0,0.97,1,0,29
N.Aguerd,28,279,1,81,0,0,0,0.03,0,2,0.31,0,0,14
Antonio,28,279,1,45,0,0,0.3,0.02,0,0,0.55,0,0,-1
Areola,28,279,2,90,0,0,0,0,0,2,0.65,3,0,17
Benrahma,28,279,0,0,0,0,0,0,0,0,0,0,0,0
Bowen,28,279,2,90,0,0,0.06,0.11,0,2,0.65,0,0,10
Cornet,28,279,0,0,0,0,0,0,0,0,0,0,0,0
Coufal,28,279,1,90,0,0,0,0.1,0,2,0.65,0,0,13
Cresswell,28,279,1,90,0,0,0,0.26,0,2,0.65,0,0,15
Emerson,28,279,0,0,0,0,0,0,0,0,0,0,0,0
P.Fornals,28,279,0,0,0,0,0,0,0,0,0,0,0,0
Ings,28,279,7,8,1,0,0.17,0,0,0,0.33,0,2,27
Kehrer,28,279,0,0,0,0,0,0,0,0,0,0,0,0
L.Paqueta,28,279,6,90,1,0,0.57,0.11,0,2,0.65,0,0,23
Rice,28,271,9,90,1,0,0.09,0.12,0,1,0.97,0,2,27
Souček,28,279,1,90,0,0,0.16,0.01,0,2,0.65,0,0,2
Zouma,28,279,0,0,0,0,0,0,0,0,0,0,0,0
Ait-Nouri,28,280,10,90,1,0,0.29,0.06,0,1,2.7,0,2,26
H.Bueno,28,280,0,0,0,0,0,0,0,0,0,0,0,0
Dawson,28,280,0,0,0,0,0,0,0,0,0,0,0,0
Fabio Silva,28,280,0,0,0,0,0,0,0,0,0,0,0,0
Giles,28,276;162,0,0,0,0,0,0,0,0,0,0,0,0
Hee Chan,28,280,0,0,0,0,0,0,0,0,0,0,0,0
Raul,28,280,0,0,0,0,0,0,0,0,0,0,0,0
Joao Gomes,28,280,2,90,0,0,0,0.21,0,1,2.7,0,0,12
Kalajdzic,28,280,0,0,0,0,0,0,0,0,0,0,0,0
Kilman,28,280,2,90,0,0,0.01,0.01,0,1,2.7,0,0,10
Lemina,28,280,2,90,0,0,0.21,0.08,0,1,2.7,0,0,10
Matheus N.,28,277,0,0,0,0,0,0,0,0,0,0,0,0
Neto,28,280,1,45,0,0,0.03,0.04,0,0,0.9,0,0,4
Jose Sa,28,280,3,90,0,0,0,0,0,1,2.7,5,0,18
Sarabia,28,280,2,90,0,0,0,0.04,0,1,2.7,0,0,7
N.Semedo,28,280,4,90,0,1,0.07,0.01,0,1,2.7,0,0,14
Lockyer,28,276;162,0,0,0,0,0,0,0,0,0,0,0,0
J.Robinson,28,273,7,90,1,0,0.14,0.03,0,2,3.34,0,0,28
Ogbonna,28,279,0,0,0,0,0,0,0,0,0,0,0,0
Mpanzu,28,276;162,1,22,0,0,0,0,0,1,0.63,0,0,3
Solomon,28,272,0,0,0,0,0,0,0,0,0,0,0,0
Pau,28,272,0,90,0,0,0,0.01,0,4,1.63,0,0,8
J.Timber,28,271,0,0,0,0,0,0,0,0,0,0,0,0
Chong,28,276;162,10,159,1,0,0.56,0.18,0,4,4.41,0,1,34
Slimane,28,273,0,0,0,0,0,0,0,0,0,0,0,0
Young,28,278,1,15,0,0,0,0.01,0,0,0.08,0,0,3
Cunha,28,280,0,0,0,0,0,0,0,0,0,0,0,0
Willian,28,280,1,28,0,0,0.04,0.6,0,1,0.37,0,0,7
Larouci,28,273,0,0,0,0,0,0,0,0,0,0,0,0
T.Benie,28,273,0,0,0,0,0,0,0,0,0,0,0,0
Amdouni,28,279,0,0,0,0,0,0,0,0,0,0,0,0
Kerkez,28,273;162,0,45,0,0,0.07,0.06,0,1,1.34,0,0,8
Trafford,28,279,1,90,0,0,0,0,0,2,1.82,2,0,13
A.Onana,28,278,11,90,0,0,0,0.01,1,0,1.48,6,3,34
Diaby,28,272,1,32,0,0,0.05,0,0,2,0.68,0,0,1
Redmond,28,279,0,0,0,0,0,0,0,0,0,0,0,0
Danjuma,28,278,0,0,0,0,0,0,0,0,0,0,0,0
Kabore,28,276;162,4,180,0,1,0,0.25,0,5,5.25,0,0,34
Barnes,28,275,0,0,0,0,0,0,0,0,0,0,0,0
Aina,28,274,0,0,0,0,0,0,0,0,0,0,0,0
Koleosho,28,279,0,0,0,0,0,0,0,0,0,0,0,0
Bruun Larsen,28,279,1,45,0,0,0.04,0.02,0,0,0.08,0,0,1
Maatsen,28,275,0,0,0,0,0,0,0,0,0,0,0,0
Bassey,28,280,2,90,0,0,0,0,0,2,0.83,0,1,21
Disasi,28,275,1,90,0,0,0,0,0,2,0.8,0,0,18
Ugochukwu,28,275,0,0,0,0,0,0,0,0,0,0,0,0
Kaminski,28,276;162,4,180,0,0,0,0,0,5,5.25,8,0,34
Gvardiol,28,277,0,0,0,0,0,0,0,0,0,0,0,0
Hojlund,28,278,0,0,0,0,0,0,0,0,0,0,0,0
Dobbin,28,278,1,29,0,0,0.05,0.03,0,0,0.35,0,0,2
Doak,28,277,0,0,0,0,0,0,0,0,0,0,0,0
Barkley,28,276;162,9,177,1,0,0.4,0.13,0,5,4.95,0,0,38
Brown,28,276;162,0,0,0,0,0,0,0,0,0,0,0,0
Vini Souza,28,273,1,45,0,0,0,0,0,2,1.48,0,0,6
Van de Ven,28,272,1,48,0,0,0,0,0,0,0.55,0,0,11
Alvarez,28,279,1,45,0,0,0.1,0.01,0,0,0.55,0,0,2
Aarons,28,273;162,0,0,0,0,0,0,0,0,0,0,0,0
Y. Chermiti,28,278,1,2,0,0,0,0.01,0,0,0.08,0,0,3
Onyango,28,278,0,0,0,0,0,0,0,0,0,0,0,0
Rak-Sakyi,28,276,0,0,0,0,0,0,0,0,0,0,0,0
Gordon,28,276,0,0,0,0,0,0,0,0,0,0,0,0
Adama,28,280,1,20,0,0,0.08,0.18,0,0,0.3,0,0,6
Hamer,28,273,7,90,1,0,0.36,0.38,0,2,3.34,0,1,29
Ward-Prowse,28,279,1,45,0,0,0,0.01,0,2,0.1,0,0,3
Lavia,28,275,0,0,0,0,0,0,0,0,0,0,0,0
Endo,28,277,2,90,0,0,0,0.07,0,1,1.61,0,0,16
Zaniolo,28,272,1,32,0,0,0.2,0,0,2,0.68,0,0,0
Delcroix,28,279,0,22,0,0,0,0,0,1,0.92,0,0,4
A.Ramsey,28,279,0,0,0,0,0,0,0,0,0,0,0,0
Doku,28,277,1,21,0,0,0.07,0.45,0,0,0.6,0,0,1
G.Montiel,28,274,0,0,0,0,0,0,0,0,0,0,0,0
Johnson,28,276;162,0,0,0,0,0,0,0,0,0,0,0,0
Harris,28,280,0,0,0,0,0,0,0,0,0,0,0,0
Castagne,28,280,1,79,0,0,0,0.04,0,2,0.54,0,0,10
Kudus,28,279,2,90,0,0,0.26,0.06,0,2,0.65,0,0,9
Beto,28,278,2,60,0,0,0.07,0.09,0,2,2.21,0,0,9
L.Thomas,28,273,0,0,0,0,0,0,0,0,0,0,0,0
Lenglet,28,272,0,57,0,0,0,0,0,2,0.95,0,0,3
Ansu Fati,28,274,0,59,0,0,0.23,0.01,0,0,0.43,0,0,0
Sinisterra,28,273;162,2,73,0,0,0.6,0.11,0,4,1.6,0,0,16
Gravenberch,28,277,0,0,0,0,0,0,0,0,0,0,0,0
Amrabat,28,278,1,11,0,0,0,0,0,0,0.23,0,0,4
Origi,28,274,2,60,0,0,0.36,0,0,1,0.42,0,0,0
