Id,Name,Team,Position,Price,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointRating,PointsInLastFive,MinutesInLastFive,GoalsInLastFive,xGoalsInLastFive,xAssistsInLastFive,CleanSheetsInLastFive,GoalsConcededInLastFive,xGoalsConcededInLastFive,SavesInLastFive,BonusPointsInLastFive,BonusPointsRatingInLastFive,Opponent,OpponentGoalsScored,OpponentGoalsConceded,OpponentGoalsScoredInLastFive,OpponentGoalsConcededInLastFive,ActualPoints
346,Doku,ManCity,Midfielder,6.3,6,9,296,0,0,0.22999999999999998,0.8200000000000001,1,4,2.19,0,0,64,9,296,0,0.22999999999999998,0.8200000000000001,1,4,2.19,0,0,64,Newcastle,8,7,7,7,1
347,Ederson M.,ManCity,Goalkeeper,5.5,6,19,450,0,1,0,0.01,1,5,3.64,11,2,69,19,450,1,0,0.01,1,5,3.64,11,2,69,Newcastle,8,7,7,7,2
348,Foden,ManCity,Midfielder,9.2,6,2,65,0,0,0.07,0.25,0,0,0.78,0,0,9,2,65,0,0.07,0.25,0,0,0.78,0,0,9,Newcastle,8,7,7,7,1
349,Grealish,ManCity,Midfielder,6.4,6,5,185,0,0,0.48,0.49,0,2,1.4900000000000002,0,0,36,5,185,0,0.48,0.49,0,2,1.4900000000000002,0,0,36,Newcastle,8,7,7,7,7
350,Gvardiol,ManCity,Defender,5.9,6,13,402,0,0,0.21000000000000002,0.74,1,4,2.63,0,1,78,13,402,0,0.21000000000000002,0.74,1,4,2.63,0,1,78,Newcastle,8,7,7,7,9
351,Haaland,ManCity,Forward,15.4,6,63,449,10,0,5.690000000000001,0.18,1,5,3.64,0,14,295,63,449,0,5.690000000000001,0.18,1,5,3.64,0,14,295,Newcastle,8,7,7,7,2
354,Kovačic,ManCity,Midfielder,5.5,6,20,343,1,1,0.33,0.52,1,5,3.6,0,4,105,20,343,1,0.33,0.52,1,5,3.6,0,4,105,Newcastle,8,7,7,7,1
355,Lewis,ManCity,Defender,4.7,6,15,315,0,1,0.62,0.17999999999999997,1,3,2.95,0,1,56,15,315,1,0.62,0.17999999999999997,1,3,2.95,0,1,56,Newcastle,8,7,7,7,2
356,Matheus N.,ManCity,Midfielder,4.9,6,6,20,0,1,0,0.17,0,0,0.22,0,0,24,6,20,1,0,0.17,0,0,0.22,0,0,24,Newcastle,8,7,7,7,0
357,McAtee,ManCity,Midfielder,4.8,6,1,1,0,0,0,0.02,0,0,0,0,0,3,1,1,0,0,0.02,0,0,0,0,0,3,Newcastle,8,7,7,7,0
360,Rodrigo,ManCity,Midfielder,6.3,6,2,65,0,0,0,0.09,0,0,0.04,0,0,18,2,65,0,0,0.09,0,0,0.04,0,0,18,Newcastle,8,7,7,7,0
361,Ruben,ManCity,Defender,5.5,6,8,366,0,0,0.49,0.41000000000000003,1,4,2.72,0,0,46,8,366,0,0.49,0.41000000000000003,1,4,2.72,0,0,46,Newcastle,8,7,7,7,1
362,Stones,ManCity,Defender,5.3,6,9,135,1,0,0.34,0.05,0,1,0.98,0,0,24,9,135,0,0.34,0.05,0,1,0.98,0,0,24,Newcastle,8,7,7,7,0
363,Walker,ManCity,Defender,5.3,6,4,169,0,0,0.12,0.8200000000000001,0,3,1.65,0,0,28,4,169,0,0.12,0.8200000000000001,0,3,1.65,0,0,28,Newcastle,8,7,7,7,2
571,Savio,ManCity,Midfielder,6.5,6,18,282,0,3,0.78,0.77,0,4,2.15,0,3,77,18,282,3,0.78,0.77,0,4,2.15,0,3,77,Newcastle,8,7,7,7,1
625,Gundogan,ManCity,Midfielder,6.5,6,6,221,0,0,0.27,0.51,0,3,2.05,0,0,30,6,221,0,0.27,0.51,0,3,2.05,0,0,30,Newcastle,8,7,7,7,2
364,Amad,ManUtd,Midfielder,5,6,19,335,1,1,0.43,0.84,3,1,4.12,0,0,72,19,335,1,0.43,0.84,3,1,4.12,0,0,72,Spurs,12,5,11,4,1
365,Antony,ManUtd,Midfielder,5.8,6,1,1,0,0,0,0.05,0,1,0.6,0,0,3,1,1,0,0,0.05,0,1,0.6,0,0,3,Spurs,12,5,11,4,0
366,B.Fernandes,ManUtd,Midfielder,8.2,6,15,438,0,1,1.8599999999999999,1.3200000000000003,3,4,5.8,0,0,73,15,438,1,1.8599999999999999,1.3200000000000003,3,4,5.8,0,0,73,Spurs,12,5,11,4,-2
368,Casemiro,ManUtd,Midfielder,4.8,6,7,228,0,0,0.26,0.5700000000000001,1,4,3.2299999999999995,0,0,40,7,228,0,0.26,0.5700000000000001,1,4,3.2299999999999995,0,0,40,Spurs,12,5,11,4,1
369,Dalot,ManUtd,Defender,5.1,6,29,450,0,1,0.02,0.7999999999999999,3,5,6.39,0,6,125,29,450,1,0.02,0.7999999999999999,3,5,6.39,0,6,125,Spurs,12,5,11,4,0
370,Eriksen,ManUtd,Midfielder,5.4,6,6,151,0,0,0,0.71,2,0,2.41,0,0,32,6,151,0,0,0.71,2,0,2.41,0,0,32,Spurs,12,5,11,4,1
371,Evans,ManUtd,Defender,4.4,6,2,22,0,0,0,0,0,0,0.06,0,0,5,2,22,0,0,0,0,0,0.06,0,0,5,Spurs,12,5,11,4,0
372,Garnacho,ManUtd,Midfielder,6.3,6,15,229,1,1,2.17,0.3,1,4,3.3,0,0,38,15,229,1,2.17,0.3,1,4,3.3,0,0,38,Spurs,12,5,11,4,2
375,Hojlund,ManUtd,Forward,6.9,6,1,14,0,0,0,0.01,0,0,0.14,0,0,3,1,14,0,0,0.01,0,0,0.14,0,0,3,Spurs,12,5,11,4,1
377,Maguire,ManUtd,Defender,4.9,6,8,195,0,0,0.04,0.02,1,1,2.3,0,0,38,8,195,0,0.04,0.02,1,1,2.3,0,0,38,Spurs,12,5,11,4,0
378,Mainoo,ManUtd,Midfielder,5.2,6,10,443,0,0,0.12,0.33,3,5,6.329999999999999,0,0,70,10,443,0,0.12,0.33,3,5,6.329999999999999,0,0,70,Spurs,12,5,11,4,1
380,L.Martinez,ManUtd,Defender,4.5,6,19,436,0,0,0.55,0.23,3,5,6.39,0,1,81,19,436,0,0.55,0.23,3,5,6.39,0,1,81,Spurs,12,5,11,4,0
381,McTominay,ManUtd,Midfielder,4.9,6,2,17,0,0,0.07,0,0,1,0.6599999999999999,0,0,4,2,17,0,0.07,0,0,1,0.6599999999999999,0,0,4,Spurs,12,5,11,4,0
382,Mount,ManUtd,Midfielder,6.3,6,3,105,0,0,0.39,0.03,1,1,1.02,0,0,2,3,105,0,0.39,0.03,1,1,1.02,0,0,2,Spurs,12,5,11,4,0
383,A.Onana,ManUtd,Goalkeeper,5,6,30,450,0,0,0,0,3,5,6.39,11,3,108,30,450,0,0,0,3,5,6.39,11,3,108,Spurs,12,5,11,4,3
385,Rashford,ManUtd,Midfielder,6.9,6,16,345,1,0,0.4,0.77,2,4,5.46,0,0,59,16,345,0,0.4,0.77,2,4,5.46,0,0,59,Spurs,12,5,11,4,2
389,Zirkzee,ManUtd,Forward,6.8,6,14,309,1,0,2.19,0.3,2,4,4.1000000000000005,0,3,51,14,309,0,2.19,0.3,2,4,4.1000000000000005,0,3,51,Spurs,12,5,11,4,1
572,Yoro,ManUtd,Defender,4.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Spurs,12,5,11,4,0
593,De Ligt,ManUtd,Defender,5,6,23,264,1,0,0.95,0,2,4,4.09,0,3,84,23,264,0,0.95,0,2,4,4.09,0,3,84,Spurs,12,5,11,4,1
594,Mazraoui,ManUtd,Defender,4.6,6,25,423,0,1,0.2,0.46,3,5,6.329999999999999,0,2,96,25,423,1,0.2,0.46,3,5,6.329999999999999,0,2,96,Spurs,12,5,11,4,0
613,Collyer,ManUtd,Midfielder,4.5,6,1,45,0,0,0,0.01,0,1,1.03,0,0,12,1,45,0,0,0.01,0,1,1.03,0,0,12,Spurs,12,5,11,4,0
652,Ugarte,ManUtd,Midfielder,5,6,2,31,0,0,0,0,0,0,0.14,0,0,9,2,31,0,0,0,0,0,0.14,0,0,9,Spurs,12,5,11,4,1
391,Almiron,Newcastle,Midfielder,5.6,6,2,2,0,0,0,0,0,0,0.08,0,0,6,2,2,0,0,0,0,0,0.08,0,0,6,ManCity,14,6,12,6,0
392,Barnes,Newcastle,Midfielder,6.5,6,33,247,3,1,1.02,0.66,0,4,5.16,0,8,111,33,247,1,1.02,0.66,0,4,5.16,0,8,111,ManCity,14,6,12,6,2
394,Bruno G.,Newcastle,Midfielder,6.3,6,15,446,0,1,0.18,0.38,1,6,8.42,0,2,70,15,446,1,0.18,0.38,1,6,8.42,0,2,70,ManCity,14,6,12,6,1
395,Burn,Newcastle,Defender,4.4,6,8,450,0,0,0.34,0.09,1,6,8.54,0,0,38,8,450,0,0.34,0.09,1,6,8.54,0,0,38,ManCity,14,6,12,6,2
398,Gordon,Newcastle,Midfielder,7.3,6,19,419,1,0,1.2200000000000002,0.9699999999999999,1,5,7.5600000000000005,0,3,83,19,419,0,1.2200000000000002,0.9699999999999999,1,5,7.5600000000000005,0,3,83,ManCity,14,6,12,6,9
399,Hall,Newcastle,Defender,4.3,6,10,247,0,0,0,0.18,1,2,4.02,0,0,51,10,247,0,0,0.18,1,2,4.02,0,0,51,ManCity,14,6,12,6,2
401,Isak,Newcastle,Forward,8.3,6,19,405,1,1,1.4100000000000001,0.30000000000000004,1,6,8.18,0,3,68,19,405,1,1.4100000000000001,0.30000000000000004,1,6,8.18,0,3,68,ManCity,14,6,12,6,0
402,J.Murphy,Newcastle,Midfielder,5.2,6,11,250,0,2,0.22,0.9800000000000001,0,3,3.63,0,0,38,11,250,2,0.22,0.9800000000000001,0,3,3.63,0,0,38,ManCity,14,6,12,6,2
403,Joelinton,Newcastle,Midfielder,6,6,15,388,1,0,0.39,0.08,1,5,7.58,0,3,47,15,388,0,0.39,0.08,1,5,7.58,0,3,47,ManCity,14,6,12,6,1
404,Kelly,Newcastle,Defender,4.4,6,8,203,0,1,0.19,0.09999999999999999,0,4,4.640000000000001,0,0,26,8,203,1,0.19,0.09999999999999999,0,4,4.640000000000001,0,0,26,ManCity,14,6,12,6,0
405,Krafth,Newcastle,Defender,4.4,6,10,240,0,0,0.04,0.03,1,2,5.07,0,0,34,10,240,0,0.04,0.03,1,2,5.07,0,0,34,ManCity,14,6,12,6,0
409,Livramento,Newcastle,Defender,4.5,6,13,316,0,0,0,0.01,1,4,5.629999999999999,0,1,41,13,316,0,0,0.01,1,4,5.629999999999999,0,1,41,ManCity,14,6,12,6,1
410,Longstaff,Newcastle,Midfielder,4.8,6,7,271,0,0,0,0.03,1,3,5.2,0,0,36,7,271,0,0,0.03,1,3,5.2,0,0,36,ManCity,14,6,12,6,1
413,Pope,Newcastle,Goalkeeper,5,6,22,450,0,0,0,0,1,6,8.54,24,2,78,22,450,0,0,0,1,6,8.54,24,2,78,ManCity,14,6,12,6,3
415,Schar,Newcastle,Defender,5.4,6,7,207,1,0,0.54,0.21000000000000002,0,4,3.48,0,0,21,7,207,0,0.54,0.21000000000000002,0,4,3.48,0,0,21,ManCity,14,6,12,6,1
417,Tonali,Newcastle,Midfielder,5.5,6,3,83,0,0,0.48,0.12,0,1,1.24,0,0,25,3,83,0,0.48,0.12,0,1,1.24,0,0,25,ManCity,14,6,12,6,1
418,Trippier,Newcastle,Defender,5.7,6,3,131,0,0,0,0.06,0,2,2.91,0,0,13,3,131,0,0,0.06,0,2,2.91,0,0,13,ManCity,14,6,12,6,2
420,Willock,Newcastle,Midfielder,4.8,6,6,110,0,1,0.16,0.10999999999999999,0,2,2.0700000000000003,0,0,29,6,110,1,0.16,0.10999999999999999,0,2,2.0700000000000003,0,0,29,ManCity,14,6,12,6,1
421,Wilson,Newcastle,Forward,6.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ManCity,14,6,12,6,0
590,Osula,Newcastle,Forward,5,6,1,7,0,0,0,0,0,1,0.47,0,0,1,1,7,0,0,0,0,1,0.47,0,0,1,ManCity,14,6,12,6,0
26,Alex Moreno,NottmForest,Defender,4.4,6,6,124,0,0,0,0.01,1,2,1.24,0,1,26,6,124,0,0,0.01,1,2,1.24,0,1,26,Fulham,8,5,8,4,2
422,Aina,NottmForest,Defender,4.5,6,20,413,0,0,0.03,0.23,2,3,3.31,0,5,74,20,413,0,0.03,0.23,2,3,3.31,0,5,74,Fulham,8,5,8,4,2
423,Anderson,NottmForest,Midfielder,5,6,14,300,0,1,0.1,0.12000000000000001,2,4,3.0700000000000003,0,2,71,14,300,1,0.1,0.12000000000000001,2,4,3.0700000000000003,0,2,71,Fulham,8,5,8,4,1
424,Awoniyi,NottmForest,Forward,5.7,6,3,34,0,0,0.12,0.03,0,1,0.6,0,0,12,3,34,0,0.12,0.03,0,1,0.6,0,0,12,Fulham,8,5,8,4,1
425,Boly,NottmForest,Defender,4.3,6,3,91,0,0,0.07,0,0,1,1.22,0,0,13,3,91,0,0.07,0,0,1,1.22,0,0,13,Fulham,8,5,8,4,0
429,Danilo,NottmForest,Midfielder,4.8,6,1,14,0,0,0,0,0,0,0.28,0,0,1,1,14,0,0,0,0,0,0.28,0,0,1,Fulham,8,5,8,4,0
431,Dominguez,NottmForest,Midfielder,4.8,6,2,104,0,0,0.12,0.09999999999999999,0,1,1.4100000000000001,0,0,4,2,104,0,0.12,0.09999999999999999,0,1,1.4100000000000001,0,0,4,Fulham,8,5,8,4,1
432,Elanga,NottmForest,Midfielder,5.2,6,10,307,0,1,0.49,0.47000000000000003,1,3,2.01,0,0,44,10,307,1,0.49,0.47000000000000003,1,3,2.01,0,0,44,Fulham,8,5,8,4,1
433,Gibbs-White,NottmForest,Midfielder,6.3,6,15,432,1,0,0.79,0.87,2,4,3.84,0,2,59,15,432,0,0.79,0.87,2,4,3.84,0,2,59,Fulham,8,5,8,4,0
434,Hudson-Odoi,NottmForest,Midfielder,5.4,6,19,366,1,1,0.44,0.6400000000000001,2,3,2.62,0,1,91,19,366,1,0.44,0.6400000000000001,2,3,2.62,0,1,91,Fulham,8,5,8,4,1
436,Murillo,NottmForest,Defender,4.5,6,18,450,0,0,0,0.13,2,4,3.9799999999999995,0,1,86,18,450,0,0,0.13,2,4,3.9799999999999995,0,1,86,Fulham,8,5,8,4,1
437,N.Williams,NottmForest,Defender,4.5,6,10,325,0,0,0.43000000000000005,0.18,1,2,2.7399999999999993,0,0,41,10,325,0,0.43000000000000005,0.18,1,2,2.7399999999999993,0,0,41,Fulham,8,5,8,4,1
442,Sangare,NottmForest,Midfielder,4.4,6,4,212,0,0,0.02,0.060000000000000005,1,2,1.98,0,0,26,4,212,0,0.02,0.060000000000000005,1,2,1.98,0,0,26,Fulham,8,5,8,4,0
443,Sels,NottmForest,Goalkeeper,4.5,6,21,450,0,0,0,0,2,4,3.9799999999999995,11,3,69,21,450,0,0,0,2,4,3.9799999999999995,11,3,69,Fulham,8,5,8,4,2
444,Toffolo,NottmForest,Defender,4.3,6,1,36,0,0,0.02,0.01,0,1,0.67,0,0,0,1,36,0,0.02,0.01,0,1,0.67,0,0,0,Fulham,8,5,8,4,0
447,Wood,NottmForest,Forward,6.2,6,29,386,3,0,2.34,0.13,3,3,3.23,0,8,102,29,386,0,2.34,0.13,3,3,3.23,0,8,102,Fulham,8,5,8,4,2
449,Yates,NottmForest,Midfielder,4.9,6,12,266,0,1,0.26,0.05,1,1,2.55,0,2,50,12,266,1,0.26,0.05,1,1,2.55,0,2,50,Fulham,8,5,8,4,1
531,Ward-Prowse,NottmForest,Midfielder,6.2,6,5,151,0,0,0,0.08,1,3,1.6,0,0,17,5,151,0,0,0.08,1,3,1.6,0,0,17,Fulham,8,5,8,4,2
573,Milenkovic,NottmForest,Defender,4.5,6,15,360,0,0,0.98,0.02,2,3,2.76,0,0,54,15,360,0,0.98,0.02,2,3,2.76,0,0,54,Fulham,8,5,8,4,2
596,Jota Silva,NottmForest,Midfielder,5.9,6,6,56,0,1,0,0.27,0,0,0.65,0,0,26,6,56,1,0,0.27,0,0,0.65,0,0,26,Fulham,8,5,8,4,1
620,Sosa,NottmForest,Midfielder,5.5,6,7,41,1,0,0.65,0.06,0,0,0.1,0,0,28,7,41,0,0.65,0.06,0,0,0.1,0,0,28,Fulham,8,5,8,4,1
653,Morato,NottmForest,Defender,4.5,6,2,27,0,0,0,0,0,0,0.16,0,0,11,2,27,0,0,0,0,0,0.16,0,0,11,Fulham,8,5,8,4,0
14,Ramsdale,Southampton,Goalkeeper,4.4,6,8,270,0,0,0,0,0,7,7.139999999999999,16,0,32,8,270,0,0,0,0,7,7.139999999999999,16,0,32,Bournemouth,8,9,7,8,2
27,Archer,Southampton,Forward,5,6,4,201,0,0,2.2800000000000002,0.03,0,4,5.050000000000001,0,0,-1,4,201,0,2.2800000000000002,0.03,0,4,5.050000000000001,0,0,-1,Bournemouth,8,9,7,8,1
188,Ugochukwu,Southampton,Midfielder,4.5,6,3,94,0,0,0.21,0.01,0,3,2.46,0,0,4,3,94,0,0.21,0.01,0,3,2.46,0,0,4,Bournemouth,8,9,7,8,1
397,Fraser,Southampton,Midfielder,4.8,6,2,84,0,0,0,0,0,1,1.9,0,0,9,2,84,0,0,0,0,1,1.9,0,0,9,Bournemouth,8,9,7,8,1
450,Alcaraz,Southampton,Midfielder,4.9,6,1,9,0,0,0.07,0.03,0,0,0,0,0,4,1,9,0,0.07,0.03,0,0,0,0,0,4,Bournemouth,8,9,7,8,0
452,Aribo,Southampton,Midfielder,4.9,6,7,226,0,0,0.53,0.49,0,6,5.6499999999999995,0,0,40,7,226,0,0.53,0.49,0,6,5.6499999999999995,0,0,40,Bournemouth,8,9,7,8,1
455,Bednarek,Southampton,Defender,4,6,7,440,0,0,0,0.06999999999999999,0,9,9.84,0,0,44,7,440,0,0,0.06999999999999999,0,9,9.84,0,0,44,Bournemouth,8,9,7,8,1
459,Edozie,Southampton,Midfielder,4.9,6,1,64,0,0,0,0.15,0,0,0.31,0,0,6,1,64,0,0,0.15,0,0,0.31,0,0,6,Bournemouth,8,9,7,8,0
461,Harwood-Bellis,Southampton,Defender,4,6,6,319,0,0,0.07,0.08,0,5,6.18,0,0,19,6,319,0,0.07,0.08,0,5,6.18,0,0,19,Bournemouth,8,9,7,8,7
463,Lallana,Southampton,Midfielder,5,6,9,93,0,2,0.1,0.11,0,1,2.09,0,1,35,9,93,2,0.1,0.11,0,1,2.09,0,1,35,Bournemouth,8,9,7,8,0
467,Manning,Southampton,Defender,4.3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,8,9,7,8,0
469,McCarthy,Southampton,Goalkeeper,4.4,6,6,180,0,0,0,0,0,2,2.7,7,0,21,6,180,0,0,0,0,2,2.7,7,0,21,Bournemouth,8,9,7,8,0
470,Onuachu,Southampton,Forward,4.9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bournemouth,8,9,7,8,0
471,Smallbone,Southampton,Midfielder,5,6,5,218,0,0,0.31,0.54,0,3,3.67,0,0,28,5,218,0,0.31,0.54,0,3,3.67,0,0,28,Bournemouth,8,9,7,8,0
472,Stephens,Southampton,Defender,4,6,2,348,0,0,0.23,0.1,0,8,7.380000000000001,0,0,4,2,348,0,0.23,0.1,0,8,7.380000000000001,0,0,4,Bournemouth,8,9,7,8,0
473,Stewart,Southampton,Forward,4.6,6,1,59,0,0,0.04,0.01,0,2,1.43,0,0,-2,1,59,0,0.04,0.01,0,2,1.43,0,0,-2,Bournemouth,8,9,7,8,1
474,Sugawara,Southampton,Defender,4.5,6,13,386,1,0,0.24,0.8200000000000002,0,9,9.53,0,0,62,13,386,0,0.24,0.8200000000000002,0,9,9.53,0,0,62,Bournemouth,8,9,7,8,0
475,Taylor,Southampton,Defender,4,6,2,104,0,0,0,0.01,0,1,1.88,0,0,13,2,104,0,0,0.01,0,1,1.88,0,0,13,Bournemouth,8,9,7,8,1
476,Walker-Peters,Southampton,Defender,4.4,6,6,350,0,0,0.2,0.17,0,8,8.15,0,0,30,6,350,0,0.2,0.17,0,8,8.15,0,0,30,Bournemouth,8,9,7,8,0
515,Cornet,Southampton,Midfielder,4.8,6,0,26,0,0,0,0,0,1,0.82,0,0,3,0,26,0,0,0,0,1,0.82,0,0,3,Bournemouth,8,9,7,8,1
518,Downes,Southampton,Midfielder,4.9,6,8,450,0,0,0.22,0.77,0,9,9.84,0,0,73,8,450,0,0.22,0.77,0,9,9.84,0,0,73,Bournemouth,8,9,7,8,1
584,Brereton Diaz,Southampton,Midfielder,5.2,6,8,344,0,0,0.75,0.13,0,8,7.94,0,0,28,8,344,0,0.75,0.13,0,8,7.94,0,0,28,Bournemouth,8,9,7,8,1
608,Dibling,Southampton,Midfielder,4.6,6,16,203,1,0,0.7999999999999999,0.4,1,4,4.56,0,3,67,16,203,0,0.7999999999999999,0.4,1,4,4.56,0,3,67,Bournemouth,8,9,7,8,1
623,M.Fernandes,Southampton,Midfielder,5,6,7,229,0,0,0.28,0.33,1,4,5.04,0,0,37,7,229,0,0.28,0.33,1,4,5.04,0,0,37,Bournemouth,8,9,7,8,1
82,Solanke,Spurs,Forward,7.6,6,10,267,1,0,2.12,0.25,0,3,2.55,0,0,43,10,267,0,2.12,0.25,0,3,2.55,0,0,43,ManUtd,5,8,4,8,6
480,Bentancur,Spurs,Midfielder,5,6,4,214,0,0,0.35000000000000003,0.12000000000000001,0,3,2.37,0,0,40,4,214,0,0.35000000000000003,0.12000000000000001,0,3,2.37,0,0,40,ManUtd,5,8,4,8,3
481,Bergvall,Spurs,Midfielder,4.5,6,4,33,0,0,0.06,0.17,0,0,0.12,0,0,16,4,33,0,0.06,0.17,0,0,0.12,0,0,16,ManUtd,5,8,4,8,1
482,Bissouma,Spurs,Midfielder,4.9,6,10,179,1,0,0.1,0.13,1,2,2.6300000000000003,0,1,56,10,179,0,0.1,0.13,1,2,2.6300000000000003,0,1,56,ManUtd,5,8,4,8,0
486,Dragusin,Spurs,Defender,4.3,6,1,90,0,0,0.02,0.01,0,2,1.57,0,0,5,1,90,0,0.02,0.01,0,2,1.57,0,0,5,ManUtd,5,8,4,8,1
489,Gray,Spurs,Midfielder,4.8,6,3,32,0,0,0,0.01,0,0,0.12,0,0,7,3,32,0,0,0.01,0,0,0.12,0,0,7,ManUtd,5,8,4,8,0
491,B.Johnson,Spurs,Midfielder,6.6,6,18,348,1,1,1.43,0.3,1,4,4.51,0,0,58,18,348,1,1.43,0.3,1,4,4.51,0,0,58,ManUtd,5,8,4,8,11
492,Kulusevski,Spurs,Midfielder,6.2,6,12,347,0,1,0.62,0.61,1,4,4.220000000000001,0,0,40,12,347,1,0.62,0.61,1,4,4.220000000000001,0,0,40,ManUtd,5,8,4,8,11
494,Maddison,Spurs,Midfielder,7.5,6,26,403,1,3,1.42,2.86,1,5,4.999999999999999,0,3,131,26,403,3,1.42,2.86,1,5,4.999999999999999,0,3,131,ManUtd,5,8,4,8,3
495,Pedro Porro,Spurs,Defender,5.5,6,20,447,1,0,0.38999999999999996,0.7,1,5,5.06,0,1,86,20,447,0,0.38999999999999996,0.7,1,5,5.06,0,1,86,ManUtd,5,8,4,8,5
497,Richarlison,Spurs,Forward,6.8,6,2,25,0,0,0.19,0,0,0,0.06,0,0,4,2,25,0,0.19,0,0,0,0.06,0,0,4,ManUtd,5,8,4,8,0
498,Romero,Spurs,Defender,5.1,6,21,450,1,0,0.73,0.41000000000000003,1,5,5.12,0,2,107,21,450,0,0.73,0.41000000000000003,1,5,5.12,0,2,107,ManUtd,5,8,4,8,6
499,P.M.Sarr,Spurs,Midfielder,4.9,6,5,187,0,0,0.13,0.15,0,2,1.3900000000000001,0,0,37,5,187,0,0.13,0.15,0,2,1.3900000000000001,0,0,37,ManUtd,5,8,4,8,4
503,Son,Spurs,Midfielder,9.8,6,33,450,2,2,1.3800000000000001,1.11,1,5,5.06,0,6,149,33,450,2,1.3800000000000001,1.11,1,5,5.06,0,6,149,ManUtd,5,8,4,8,0
504,Spence,Spurs,Defender,4.4,6,2,18,0,0,0,0,0,0,0.06,0,0,8,2,18,0,0,0,0,0,0.06,0,0,8,ManUtd,5,8,4,8,0
505,Udogie,Spurs,Defender,4.9,6,12,432,0,0,0.05,0.16,1,5,5.12,0,0,60,12,432,0,0.05,0.16,1,5,5.12,0,0,60,ManUtd,5,8,4,8,1
506,Van de Ven,Spurs,Defender,4.6,6,13,360,0,1,0.02,0.09,1,3,3.55,0,0,66,13,360,1,0.02,0.09,1,3,3.55,0,0,66,ManUtd,5,8,4,8,11
508,Vicario,Spurs,Goalkeeper,5,6,14,450,0,0,0,0,1,5,5.12,12,0,75,14,450,0,0,0,1,5,5.12,12,0,75,ManUtd,5,8,4,8,6
509,Werner,Spurs,Midfielder,6.2,6,3,38,0,0,0,0.04,0,1,1.06,0,0,13,3,38,0,0,0.04,0,1,1.06,0,0,13,ManUtd,5,8,4,8,3
610,Moore,Spurs,Midfielder,4.5,6,1,2,0,0,0,0,0,0,0,0,0,3,1,2,0,0,0,0,0,0,0,0,3,ManUtd,5,8,4,8,1
612,Odobert,Spurs,Midfielder,5.4,6,6,160,0,0,0.42,0.08,1,1,1.63,0,0,12,6,160,0,0.42,0.08,1,1,1.63,0,0,12,ManUtd,5,8,4,8,0
388,Wan-Bissaka,WestHam,Defender,4.5,6,5,298,0,0,0,0.37,0,7,7.289999999999999,0,0,21,5,298,0,0,0.37,0,7,7.289999999999999,0,0,21,Brentford,8,10,6,9,2
511,Alvarez,WestHam,Midfielder,5,6,4,222,0,0,0.02,0.25,0,6,4.85,0,0,30,4,222,0,0.02,0.25,0,6,4.85,0,0,30,Brentford,8,10,6,9,0
512,Antonio,WestHam,Forward,5.4,6,7,284,0,0,0.9700000000000001,0.02,1,4,6.5600000000000005,0,0,8,7,284,0,0.9700000000000001,0.02,1,4,6.5600000000000005,0,0,8,Brentford,8,10,6,9,5
513,Areola,WestHam,Goalkeeper,4.5,6,12,405,0,0,0,0,1,8,8.82,12,0,42,12,405,0,0,0,1,8,8.82,12,0,42,Brentford,8,10,6,9,2
514,Bowen,WestHam,Midfielder,7.4,6,22,427,1,2,0.5800000000000001,0.74,1,8,9.620000000000001,0,0,77,22,427,2,0.5800000000000001,0.74,1,8,9.620000000000001,0,0,77,Brentford,8,10,6,9,2
516,Coufal,WestHam,Defender,4.4,6,9,198,0,0,0.02,0.1,1,3,4.1899999999999995,0,0,18,9,198,0,0.02,0.1,1,3,4.1899999999999995,0,0,18,Brentford,8,10,6,9,0
517,Cresswell,WestHam,Defender,4,6,2,18,0,0,0,0.01,0,0,0.7100000000000001,0,0,6,2,18,0,0,0.01,0,0,0.7100000000000001,0,0,6,Brentford,8,10,6,9,0
520,Emerson,WestHam,Defender,4.4,6,9,376,0,0,0.04,0.30000000000000004,1,8,7.96,0,0,30,9,376,0,0.04,0.30000000000000004,1,8,7.96,0,0,30,Brentford,8,10,6,9,0
521,Fabianski,WestHam,Goalkeeper,4,6,1,45,0,0,0,0,0,1,1.29,2,0,4,1,45,0,0,0,0,1,1.29,2,0,4,Brentford,8,10,6,9,0
523,Ings,WestHam,Forward,5,6,9,13,1,0,0.5,0,0,0,0.24000000000000002,0,3,31,9,13,0,0.5,0,0,0,0.24000000000000002,0,3,31,Brentford,8,10,6,9,1
524,Kilman,WestHam,Defender,4.5,6,15,450,0,1,0.28,0.1,1,9,10.11,0,3,54,15,450,1,0.28,0.1,1,9,10.11,0,3,54,Brentford,8,10,6,9,1
525,Kudus,WestHam,Midfielder,6.3,6,11,447,0,0,0.49000000000000005,0.74,1,9,10.08,0,0,49,11,447,0,0.49000000000000005,0.74,1,9,10.08,0,0,49,Brentford,8,10,6,9,1
