Name,Week,Points,MinutesPlayed,Goals,Assists,xGoals,xAssists,CleanSheets,GoalsConceded,xGoalsConceded,Saves,BonusPoints,BonusPointsRating
Osborn,3,1,16,0,0,0,0,0,0,0.26,0,0,4
Osula,3,1,70,0,0,0,0,0,1,2.8,0,0,-4
Ahmedhodzic,3,1,90,0,0,0.36,0,0,2,3.52,0,0,5
Lowe,3,0,0,0,0,0,0,0,0,0,0,0,0
Brooks,3,0,0,0,0,0,0,0,0,0,0,0,0
Hackford,3,0,0,0,0,0,0,0,0,0,0,0,0
McAtee,3,0,0,0,0,0,0,0,0,0,0,0,0
Thomas,3,0,0,0,0,0,0,0,0,0,0,0,0
Fleck,3,0,0,0,0,0,0,0,0,0,0,0,0
Slimane,3,0,0,0,0,0,0,0,0,0,0,0,0
Morris,3,2,90,0,0,0.16,0.15,0,3,2.09,0,0,6
Andersen,3,1,13,0,0,0,0,0,0,0.08,0,0,5
Adebayo,3,2,69,0,0,0,0.06,0,2,1.52,0,0,1
Chong,3,2,76,0,0,0.02,0.04,0,3,2.02,0,0,5
Kaminski,3,2,90,0,0,0,0,0,3,2.09,5,0,18
Brown,3,0,20,0,0,0.07,0,0,1,0.57,0,0,-2
Barkley,3,2,76,0,0,0.08,0.02,0,3,2.02,0,0,5
Mpanzu,3,1,13,0,0,0.01,0,0,0,0.08,0,0,4
Nakamba,3,1,90,0,0,0,0.02,0,3,2.09,0,0,11
Doughty,3,1,20,0,0,0,0.09,0,1,0.57,0,0,2
Giles,3,1,90,0,0,0.06,0.04,0,3,2.09,0,0,10
Kabore,3,1,69,0,0,0.03,0,0,2,1.52,0,0,7
Ogbene,3,1,13,0,0,0,0,0,0,0.08,0,0,3
Bell,3,1,90,0,0,0,0.01,0,3,2.09,0,0,14
Burke,3,1,76,0,0,0,0.01,0,3,2.02,0,0,9
Woodrow,3,0,0,0,0,0,0,0,0,0,0,0,0
Berry,3,0,0,0,0,0,0,0,0,0,0,0,0
Lockyer,3,0,90,0,0,0,0.01,0,3,2.09,0,0,10
